                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.2856,   135.4823,   134.1983,   175.1102,   134.1983,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0759,    25.0000,     0.0000,     0.0000,    40.6955,    82.0000,   449.7487,    84.6690,    88.7527,   917.6780,     0.2450,   819.0826,    58.3054,     5.0000,     0.0000,          E,          0,    0.38935,     6.0000,     4.6242,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.2950,   140.0000,   138.6274,   180.8295,   138.6274,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0700,    25.0000,     0.0000,     0.0000,    41.2092,    82.0000,   453.2927,    84.8117,    88.8790,   929.2609,     0.2439,   820.9691,    58.4325,     5.0000,     0.0000,          E,          0,    0.39892,     6.0000,     4.4976,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3053,   145.0000,   143.5294,   187.1535,   143.5294,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0645,    25.0000,     0.0000,     0.0000,    41.9281,    82.0000,   458.1617,    84.9789,    89.0436,   945.4719,     0.2423,   823.6236,    58.6352,     5.0000,     0.0000,          E,          0,    0.40849,     6.0000,     4.3716,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3156,   150.0000,   148.4314,   193.4700,   148.4314,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0599,    25.0000,     0.0000,     0.0000,    42.7717,    82.0000,   464.1287,    85.1602,    89.2341,   964.4949,     0.2406,   826.8762,    58.8868,     5.0000,     0.0000,          E,          0,    0.41685,     6.0000,     4.2597,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3260,   155.0000,   153.3775,   199.8368,   153.3775,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0560,    25.0000,     0.0000,     0.0000,    43.9054,    82.0000,   472.3221,    85.4378,    89.4899,   990.0596,     0.2385,   831.1920,    59.2589,     5.0000,     0.0000,          E,          0,    0.42309,     6.0000,     4.1650,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3364,   160.0000,   158.3444,   206.2226,   158.3444,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0527,    25.0000,     0.0000,     0.0000,    45.2601,    82.0000,   482.2119,    85.8034,    89.7901,  1020.6087,     0.2362,   836.3018,    59.7187,     5.0000,     0.0000,          E,          0,    0.42766,     6.0000,     4.0840,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3468,   165.0000,   163.3112,   212.5994,   163.3112,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0498,    25.0000,     0.0000,     0.0000,    46.8852,    82.0000,   494.1299,    86.2681,    90.1414,  1057.2546,     0.2337,   842.2955,    60.2868,     5.0000,     0.0000,          E,          0,    0.43025,     6.0000,     4.0176,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3572,   170.0000,   168.2781,   218.9685,   168.2781,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0476,    25.0000,     0.0000,     0.0000,    48.7477,    82.0000,   508.0361,    86.8620,    90.5544,  1099.2533,     0.2311,   849.5182,    60.9461,     5.0000,     0.0000,          E,          0,    0.43101,     6.0000,     3.9642,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3676,   175.0000,   173.2450,   225.3311,   173.2450,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0457,    25.0000,     0.0000,     0.0000,    50.8503,    82.0000,   524.0206,    87.5701,    91.0308,  1146.6654,     0.2285,   858.0609,    61.6956,     5.0000,     0.0000,          E,          0,    0.43000,     6.0000,     3.9232,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3779,   180.0000,   178.2119,   231.6837,   178.2119,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0441,    25.0000,     0.0000,     0.0000,    53.2151,    82.0000,   542.0231,    88.3503,    91.5625,  1199.9911,     0.2258,   867.6998,    62.5425,     5.0000,     0.0000,          E,          0,    0.42744,     6.0000,     3.8933,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3883,   185.0000,   183.1841,   238.0353,   183.1841,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0426,    25.0000,     0.0000,     0.0000,    55.8374,    82.0000,   561.9775,    89.1749,    92.1457,  1259.1252,     0.2232,   878.3561,    63.4820,     5.0000,     0.0000,          E,          0,    0.42357,     6.0000,     3.8733,
Vidutinis 4         , 18000.0000,    -5.0000, 21000.0000,     0.3986,   190.0000,   188.1592,   244.3818,   188.1592,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0414,    25.0000,     0.0000,     0.0000,    58.6236,    82.0000,   582.9295,    90.0365,    92.7531,  1321.9540,     0.2205,   889.5508,    64.4719,     5.0000,     0.0000,          E,          0,    0.41923,     6.0000,     3.8584,
