                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.2731,   132.1238,   130.9057,   169.7897,   130.9057,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0761,    25.0000,     0.0000,     0.0000,    37.8098,    82.0000,   434.9581,    83.9540,    88.6880,   852.6061,     0.2551,   816.7634,    57.2131,     5.0000,     0.0000,          E,          0,    0.39036,     6.0000,     4.6820,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.2830,   137.0000,   135.6863,   175.9340,   135.6863,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0697,    25.0000,     0.0000,     0.0000,    38.3030,    82.0000,   439.1992,    84.1572,    88.8589,   863.7268,     0.2542,   819.4136,    57.2982,     5.0000,     0.0000,          E,          0,    0.40058,     6.0000,     4.5426,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.2931,   142.0000,   140.5882,   182.2276,   140.5882,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0641,    25.0000,     0.0000,     0.0000,    39.0441,    82.0000,   444.8764,    84.4154,    89.0639,   880.4388,     0.2526,   822.6596,    57.4538,     5.0000,     0.0000,          E,          0,    0.40961,     6.0000,     4.4169,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3033,   147.0000,   145.4902,   188.5151,   145.4902,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0595,    25.0000,     0.0000,     0.0000,    39.9789,    82.0000,   451.5457,    84.6809,    89.2844,   901.5170,     0.2504,   826.2693,    57.6636,     5.0000,     0.0000,          E,          0,    0.41749,     6.0000,     4.3049,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3134,   152.0000,   150.3973,   194.8036,   150.3973,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0556,    25.0000,     0.0000,     0.0000,    41.0137,    82.0000,   458.8790,    84.9153,    89.5105,   924.8519,     0.2481,   830.1588,    57.8981,     5.0000,     0.0000,          E,          0,    0.42452,     6.0000,     4.2036,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3236,   157.0000,   155.3642,   201.1613,   155.3642,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0523,    25.0000,     0.0000,     0.0000,    42.3222,    82.0000,   468.2623,    85.2065,    89.7757,   954.3593,     0.2453,   834.6876,    58.3078,     5.0000,     0.0000,          E,          0,    0.42959,     6.0000,     4.1174,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3338,   162.0000,   160.3311,   207.5111,   160.3311,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0495,    25.0000,     0.0000,     0.0000,    43.9553,    82.0000,   480.3309,    85.6356,    90.1331,   991.1862,     0.2423,   840.7635,    58.9002,     5.0000,     0.0000,          E,          0,    0.43202,     6.0000,     4.0496,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3440,   167.0000,   165.2980,   213.8549,   165.2980,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0473,    25.0000,     0.0000,     0.0000,    45.9113,    82.0000,   494.9832,    86.1757,    90.5646,  1035.2935,     0.2391,   848.0760,    59.6226,     5.0000,     0.0000,          E,          0,    0.43204,     6.0000,     3.9980,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3542,   172.0000,   170.2649,   220.1896,   170.2649,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0454,    25.0000,     0.0000,     0.0000,    47.9367,    82.0000,   510.1154,    86.7403,    90.9973,  1080.9651,     0.2360,   855.4724,    60.3616,     5.0000,     0.0000,          E,          0,    0.43165,     6.0000,     3.9517,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3644,   177.0000,   175.2318,   226.5180,   175.2318,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0438,    25.0000,     0.0000,     0.0000,    50.2266,    82.0000,   527.1160,    87.4628,    91.4800,  1132.6029,     0.2327,   864.0694,    61.2010,     5.0000,     0.0000,          E,          0,    0.42973,     6.0000,     3.9163,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3746,   182.0000,   180.1991,   232.8396,   180.1991,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0424,    25.0000,     0.0000,     0.0000,    52.7342,    82.0000,   546.3480,    88.2796,    92.0229,  1189.1481,     0.2297,   873.9095,    62.1181,     5.0000,     0.0000,          E,          0,    0.42617,     6.0000,     3.8926,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3847,   187.0000,   185.1742,   239.1626,   185.1742,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0412,    25.0000,     0.0000,     0.0000,    55.5192,    82.0000,   567.9321,    89.1904,    92.6258,  1251.9497,     0.2268,   885.0268,    63.1361,     5.0000,     0.0000,          E,          0,    0.42111,     6.0000,     3.8799,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.3949,   192.0000,   190.1493,   245.4766,   190.1493,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0402,    25.0000,     0.0000,     0.0000,    58.4923,    82.0000,   590.9514,    90.1042,    93.2612,  1318.9923,     0.2240,   896.8171,    64.2210,     5.0000,     0.0000,          E,          0,    0.41539,     6.0000,     3.8739,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.4050,   197.0000,   195.1244,   251.7836,   195.1244,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0394,    25.0000,     0.0000,     0.0000,    61.6789,    82.0000,   615.0550,    91.0689,    93.9152,  1390.8496,     0.2211,   908.6153,    65.3795,     5.0000,     0.0000,          E,          0,    0.40937,     6.0000,     3.8726,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.4152,   202.0000,   200.0995,   258.0816,   200.0995,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0386,    25.0000,     0.0000,     0.0000,    65.0843,    82.0000,   641.0427,    92.0807,    94.6161,  1467.6406,     0.2184,   921.1216,    66.6111,     5.0000,     0.0000,          E,          0,    0.40260,     6.0000,     3.8788,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.4253,   207.0000,   205.0747,   264.3719,   205.0747,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0380,    25.0000,     0.0000,     0.0000,    68.7876,    82.0000,   670.7191,    93.0353,    95.3942,  1551.1484,     0.2162,   935.8907,    67.9467,     5.0000,     0.0000,          E,          0,    0.39416,     6.0000,     3.8987,
17 000-0            , 17000.0000,     0.0000, 20000.0000,     0.4354,   212.0000,   210.0497,   270.6531,   210.0497,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0374,    25.0000,     0.0000,     0.0000,    72.7123,    82.0000,   704.5947,    94.0468,    96.2346,  1639.6514,     0.2149,   951.9091,    69.7470,     5.0000,     0.0000,          E,          0,    0.38413,     6.0000,     3.9334,
