                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3191,   130.7602,   129.5851,   187.9884,   129.5851,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0766,    25.0000,     0.0000,     0.0000,    40.7288,    82.0000,   410.5273,    87.4874,    89.4175,   918.4284,     0.2235,   833.0400,    63.1481,     5.0000,     0.0000,          E,          0,    0.42138,     6.0000,     4.4542,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3291,   135.0000,   133.7255,   193.8983,   133.7255,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0709,    25.0000,     0.0000,     0.0000,    41.0911,    82.0000,   413.0677,    87.4842,    89.4843,   926.5974,     0.2229,   834.0098,    63.1925,     5.0000,     0.0000,          E,          0,    0.43310,     6.0000,     4.3213,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3409,   140.0000,   138.6274,   200.8836,   138.6274,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0651,    25.0000,     0.0000,     0.0000,    41.7435,    82.0000,   417.8716,    87.5678,    89.6385,   941.3086,     0.2220,   836.4719,    63.3578,     5.0000,     0.0000,          E,          0,    0.44483,     6.0000,     4.1847,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3528,   145.0000,   143.5294,   207.8581,   143.5294,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0604,    25.0000,     0.0000,     0.0000,    42.7345,    82.0000,   425.2790,    87.7977,    89.9076,   963.6564,     0.2207,   841.2094,    63.6940,     5.0000,     0.0000,          E,          0,    0.45349,     6.0000,     4.0718,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3646,   150.0000,   148.4314,   214.8176,   148.4314,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0565,    25.0000,     0.0000,     0.0000,    43.9392,    82.0000,   433.9487,    88.1509,    90.2516,   990.8229,     0.2190,   848.1223,    64.1312,     5.0000,     0.0000,          E,          0,    0.46046,     6.0000,     3.9734,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3765,   155.0000,   153.3775,   221.8279,   153.3775,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0530,    25.0000,     0.0000,     0.0000,    45.2238,    82.0000,   443.7982,    88.5500,    90.6296,  1019.7893,     0.2176,   855.7165,    64.5940,     5.0000,     0.0000,          E,          0,    0.46604,     6.0000,     3.8863,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.3884,   160.0000,   158.3444,   228.8535,   158.3444,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    46.8251,    82.0000,   456.6215,    89.0685,    91.1228,  1055.8997,     0.2162,   865.5186,    65.2061,     5.0000,     0.0000,          E,          0,    0.46834,     6.0000,     3.8186,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.4003,   165.0000,   163.3112,   235.8642,   163.3112,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0479,    25.0000,     0.0000,     0.0000,    48.9063,    82.0000,   473.5608,    89.7110,    91.7840,  1102.8287,     0.2147,   878.6336,    66.0483,     5.0000,     0.0000,          E,          0,    0.46639,     6.0000,     3.7741,
213 bandymas        , 25000.0000,   -10.0000, 19500.0000,     0.4122,   170.0000,   168.2781,   242.8608,   168.2781,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0459,    25.0000,     0.0000,     0.0000,    51.1246,    82.0000,   492.6764,    90.4330,    92.4656,  1152.8508,     0.2137,   890.8680,    66.9386,     5.0000,     0.0000,          E,          0,    0.46250,     6.0000,     3.7421,
