                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.2807,   138.6452,   137.2992,   175.1620,   137.2992,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0757,    25.0000,     0.0000,     0.0000,    42.6078,    82.0000,   478.3426,    85.3120,    89.7514,   960.7981,     0.2489,   833.7922,    58.2286,     5.0000,     0.0000,          E,          0,    0.36619,     6.0000,     4.7861,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.2893,   143.0000,   141.5686,   180.5589,   141.5686,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0702,    25.0000,     0.0000,     0.0000,    43.1020,    82.0000,   482.0775,    85.4578,    89.8742,   971.9431,     0.2480,   835.7313,    58.3503,     5.0000,     0.0000,          E,          0,    0.37454,     6.0000,     4.6637,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.2993,   148.0000,   146.4706,   186.7505,   146.4706,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0647,    25.0000,     0.0000,     0.0000,    43.8370,    82.0000,   487.1700,    85.6423,    90.0283,   988.5165,     0.2464,   838.1440,    58.5580,     5.0000,     0.0000,          E,          0,    0.38334,     6.0000,     4.5364,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3092,   153.0000,   151.3907,   192.9587,   151.3907,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0601,    25.0000,     0.0000,     0.0000,    44.6846,    82.0000,   493.1229,    85.8109,    90.2064,  1007.6310,     0.2447,   841.2344,    58.8080,     5.0000,     0.0000,          E,          0,    0.39130,     6.0000,     4.4213,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3192,   158.0000,   156.3576,   199.2205,   156.3576,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0563,    25.0000,     0.0000,     0.0000,    45.8277,    82.0000,   501.4388,    86.0784,    90.4543,  1033.4071,     0.2426,   845.5161,    59.1776,     5.0000,     0.0000,          E,          0,    0.39730,     6.0000,     4.3240,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3293,   163.0000,   161.3245,   205.4751,   161.3245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0529,    25.0000,     0.0000,     0.0000,    47.1964,    82.0000,   511.5215,    86.4098,    90.7451,  1064.2709,     0.2403,   850.5138,    59.6356,     5.0000,     0.0000,          E,          0,    0.40169,     6.0000,     4.2415,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3393,   168.0000,   166.2914,   211.7235,   166.2914,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    48.8028,    82.0000,   523.4647,    86.8051,    91.0787,  1100.4961,     0.2378,   856.2269,    60.1874,     5.0000,     0.0000,          E,          0,    0.40447,     6.0000,     4.1727,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3493,   173.0000,   171.2583,   217.9648,   171.2583,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0479,    25.0000,     0.0000,     0.0000,    50.7407,    82.0000,   537.9661,    87.3140,    91.4716,  1144.1938,     0.2351,   863.0001,    60.8707,     5.0000,     0.0000,          E,          0,    0.40516,     6.0000,     4.1198,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3593,   178.0000,   176.2252,   224.1996,   176.2252,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0459,    25.0000,     0.0000,     0.0000,    52.8620,    82.0000,   553.6683,    87.9406,    91.8969,  1192.0299,     0.2322,   870.6169,    61.6203,     5.0000,     0.0000,          E,          0,    0.40493,     6.0000,     4.0752,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3693,   183.0000,   181.1941,   230.4294,   181.1941,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0443,    25.0000,     0.0000,     0.0000,    55.2350,    82.0000,   571.9884,    88.6816,    92.3921,  1245.5398,     0.2296,   879.6360,    62.4635,     5.0000,     0.0000,          E,          0,    0.40286,     6.0000,     4.0446,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3792,   188.0000,   186.1691,   236.6594,   186.1691,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0429,    25.0000,     0.0000,     0.0000,    57.9140,    82.0000,   592.7385,    89.5169,    92.9474,  1305.9506,     0.2269,   889.9042,    63.4212,     5.0000,     0.0000,          E,          0,    0.39926,     6.0000,     4.0258,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3892,   193.0000,   191.1443,   242.8830,   191.1443,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0417,    25.0000,     0.0000,     0.0000,    60.7553,    82.0000,   614.7310,    90.3510,    93.5289,  1370.0229,     0.2244,   900.7474,    64.4312,     5.0000,     0.0000,          E,          0,    0.39510,     6.0000,     4.0132,
Trumpas 10          , 16000.0000,     0.0000, 22000.0000,     0.3992,   198.0000,   196.1194,   249.0989,   196.1194,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0407,    25.0000,     0.0000,     0.0000,    63.8241,    82.0000,   638.2474,    91.2266,    94.1446,  1439.2233,     0.2217,   912.3240,    65.5193,     5.0000,     0.0000,          E,          0,    0.39029,     6.0000,     4.0074,
