                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.2743,   135.4050,   134.1226,   172.8041,   134.1226,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0760,    25.0000,     0.0000,     0.0000,    40.3403,    82.0000,   462.3853,    85.2162,    89.9820,   909.6675,     0.2542,   836.5935,    57.8210,     5.0000,     0.0000,          E,          0,    0.37372,     6.0000,     4.7591,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.2834,   140.0000,   138.6274,   178.5570,   138.6274,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0701,    25.0000,     0.0000,     0.0000,    40.8330,    82.0000,   466.5781,    85.4057,    90.1397,   920.7787,     0.2534,   839.0906,    57.9066,     5.0000,     0.0000,          E,          0,    0.38269,     6.0000,     4.6292,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.2933,   145.0000,   143.5294,   184.8128,   143.5294,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0645,    25.0000,     0.0000,     0.0000,    41.6199,    82.0000,   472.6062,    85.6624,    90.3429,   938.5217,     0.2518,   842.3654,    58.1085,     5.0000,     0.0000,          E,          0,    0.39105,     6.0000,     4.5051,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.3032,   150.0000,   148.4314,   191.0612,   148.4314,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0600,    25.0000,     0.0000,     0.0000,    42.4904,    82.0000,   478.8018,    85.8905,    90.5379,   958.1511,     0.2499,   845.6119,    58.3897,     5.0000,     0.0000,          E,          0,    0.39904,     6.0000,     4.3902,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.3132,   155.0000,   153.3775,   197.3612,   153.3775,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0561,    25.0000,     0.0000,     0.0000,    43.5885,    82.0000,   486.6581,    86.1265,    90.7651,   982.9133,     0.2476,   849.5873,    58.7661,     5.0000,     0.0000,          E,          0,    0.40554,     6.0000,     4.2899,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.3233,   160.0000,   158.3444,   203.6807,   158.3444,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0527,    25.0000,     0.0000,     0.0000,    44.9491,    82.0000,   496.5056,    86.4132,    91.0269,  1013.5953,     0.2449,   854.1401,    59.2529,     5.0000,     0.0000,          E,          0,    0.41023,     6.0000,     4.2051,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.3333,   165.0000,   163.3112,   209.9926,   163.3112,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0499,    25.0000,     0.0000,     0.0000,    46.5922,    82.0000,   508.8110,    86.8377,    91.3807,  1050.6467,     0.2421,   860.2679,    59.8578,     5.0000,     0.0000,          E,          0,    0.41271,     6.0000,     4.1373,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.3433,   170.0000,   168.2781,   216.2986,   168.2781,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0477,    25.0000,     0.0000,     0.0000,    48.5304,    82.0000,   523.4582,    87.3438,    91.7892,  1094.3536,     0.2392,   867.3224,    60.5845,     5.0000,     0.0000,          E,          0,    0.41321,     6.0000,     4.0844,
Trumpas 3           , 16000.0000,     5.0000, 21000.0000,     0.3533,   175.0000,   173.2450,   222.5982,   173.2450,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0457,    25.0000,     0.0000,     0.0000,    50.6020,    82.0000,   539.1119,    87.8888,    92.2128,  1141.0669,     0.2362,   874.6804,    61.3590,     5.0000,     0.0000,          E,          0,    0.41290,     6.0000,     4.0392,
