                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.2677,   132.0882,   130.8708,   167.0276,   130.8708,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0760,    25.0000,     0.0000,     0.0000,    37.1996,    82.0000,   435.6247,    83.4251,    88.4203,   838.8443,     0.2597,   812.1672,    56.6297,     5.0000,     0.0000,          E,          0,    0.41785,     6.0000,     4.3709,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.2774,   137.0000,   135.6863,   173.1220,   135.6863,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0695,    25.0000,     0.0000,     0.0000,    37.6639,    82.0000,   440.0411,    83.6565,    88.6113,   849.3158,     0.2591,   815.1422,    56.7065,     5.0000,     0.0000,          E,          0,    0.42751,     6.0000,     4.2528,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.2874,   142.0000,   140.5882,   179.3199,   140.5882,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0640,    25.0000,     0.0000,     0.0000,    38.3725,    82.0000,   445.8949,    83.9354,    88.8361,   865.2933,     0.2577,   818.6592,    56.8512,     5.0000,     0.0000,          E,          0,    0.43580,     6.0000,     4.1473,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.2973,   147.0000,   145.4902,   185.5122,   145.4902,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0594,    25.0000,     0.0000,     0.0000,    39.4023,    82.0000,   453.6992,    84.2735,    89.1021,   888.5158,     0.2553,   822.8432,    57.0861,     5.0000,     0.0000,          E,          0,    0.44195,     6.0000,     4.0581,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3072,   152.0000,   150.3973,   191.7066,   150.3973,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0555,    25.0000,     0.0000,     0.0000,    40.3949,    82.0000,   460.7706,    84.5234,    89.3341,   910.8988,     0.2529,   826.6989,    57.3046,     5.0000,     0.0000,          E,          0,    0.44861,     6.0000,     3.9707,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3172,   157.0000,   155.3642,   197.9688,   155.3642,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0522,    25.0000,     0.0000,     0.0000,    41.6199,    82.0000,   469.5481,    84.8136,    89.5975,   938.5229,     0.2502,   831.2292,    57.5843,     5.0000,     0.0000,          E,          0,    0.45356,     6.0000,     3.8952,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3273,   162.0000,   160.3311,   204.2247,   160.3311,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0494,    25.0000,     0.0000,     0.0000,    43.2054,    82.0000,   481.0332,    85.1775,    89.9104,   974.2754,     0.2469,   836.5735,    57.9615,     5.0000,     0.0000,          E,          0,    0.45574,     6.0000,     3.8364,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3373,   167.0000,   165.2980,   210.4744,   165.2980,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0472,    25.0000,     0.0000,     0.0000,    45.1470,    82.0000,   495.2462,    85.6204,    90.2762,  1018.0569,     0.2432,   842.7927,    58.6479,     5.0000,     0.0000,          E,          0,    0.45528,     6.0000,     3.7931,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3473,   172.0000,   170.2649,   216.7164,   170.2649,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0453,    25.0000,     0.0000,     0.0000,    47.2320,    82.0000,   510.9141,    86.1776,    90.7182,  1065.0739,     0.2398,   850.3174,    59.4033,     5.0000,     0.0000,          E,          0,    0.45353,     6.0000,     3.7585,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3573,   177.0000,   175.2318,   222.9527,   175.2318,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0437,    25.0000,     0.0000,     0.0000,    49.5018,    82.0000,   527.8975,    86.8024,    91.1841,  1116.2567,     0.2365,   858.3013,    60.2250,     5.0000,     0.0000,          E,          0,    0.45076,     6.0000,     3.7314,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3673,   182.0000,   180.1991,   229.1825,   180.1991,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0423,    25.0000,     0.0000,     0.0000,    51.9527,    82.0000,   546.1853,    87.5283,    91.6811,  1171.5243,     0.2331,   867.1138,    61.1102,     5.0000,     0.0000,          E,          0,    0.44707,     6.0000,     3.7111,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3772,   187.0000,   185.1742,   235.4145,   185.1742,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0411,    25.0000,     0.0000,     0.0000,    54.6763,    82.0000,   566.9409,    88.3745,    92.2413,  1232.9427,     0.2299,   877.2961,    62.0958,     5.0000,     0.0000,          E,          0,    0.44169,     6.0000,     3.7016,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3872,   192.0000,   190.1493,   241.6385,   190.1493,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0402,    25.0000,     0.0000,     0.0000,    57.7103,    82.0000,   590.5378,    89.3314,    92.8719,  1301.3580,     0.2269,   888.9548,    63.1955,     5.0000,     0.0000,          E,          0,    0.43458,     6.0000,     3.7038,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.3972,   197.0000,   195.1244,   247.8565,   195.1244,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0393,    25.0000,     0.0000,     0.0000,    60.8390,    82.0000,   614.8232,    90.2654,    93.5124,  1371.9102,     0.2241,   900.9187,    64.3176,     5.0000,     0.0000,          E,          0,    0.42753,     6.0000,     3.7086,
Trumpas 21          , 16000.0000,     0.0000, 20000.0000,     0.4071,   202.0000,   200.0995,   254.0657,   200.0995,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0386,    25.0000,     0.0000,     0.0000,    64.1705,    82.0000,   640.0156,    91.2376,    94.1627,  1447.0355,     0.2211,   912.5284,    65.5110,     5.0000,     0.0000,          E,          0,    0.42040,     6.0000,     3.7166,
