                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2383,   119.3124,   118.7853,   146.3713,   118.7853,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0762,    25.0000,     0.0000,     0.0000,    27.9861,    82.0000,   369.3044,    78.6462,    84.5617,   631.0811,     0.2926,   752.5500,    53.2567,     5.0000,     0.0000,          E,          0,    0.39634,     6.0000,     4.9826,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2471,   124.0000,   123.2076,   151.7861,   123.2076,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0696,    25.0000,     0.0000,     0.0000,    28.2958,    82.0000,   371.8230,    78.6784,    84.6496,   638.0649,     0.2914,   753.8911,    53.3500,     5.0000,     0.0000,          E,          0,    0.40822,     6.0000,     4.8214,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2565,   129.0000,   127.9245,   157.5574,   127.9245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0637,    25.0000,     0.0000,     0.0000,    28.7834,    82.0000,   377.8565,    78.9586,    84.8665,   649.0612,     0.2911,   757.2438,    53.4634,     5.0000,     0.0000,          E,          0,    0.41698,     6.0000,     4.6831,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2661,   134.0000,   132.7451,   163.4518,   132.7451,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0589,    25.0000,     0.0000,     0.0000,    29.4415,    82.0000,   385.8058,    79.3695,    85.1574,   663.9006,     0.2906,   761.7487,    53.6023,     5.0000,     0.0000,          E,          0,    0.42366,     6.0000,     4.5628,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2759,   139.0000,   137.6470,   169.4397,   137.6470,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0548,    25.0000,     0.0000,     0.0000,    30.2766,    82.0000,   394.0899,    79.7785,    85.4531,   682.7314,     0.2886,   766.2998,    53.7856,     5.0000,     0.0000,          E,          0,    0.42995,     6.0000,     4.4505,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2856,   144.0000,   142.5490,   175.4226,   142.5490,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0513,    25.0000,     0.0000,     0.0000,    31.3354,    82.0000,   402.7908,    80.1903,    85.7566,   706.6081,     0.2850,   770.9439,    54.0259,     5.0000,     0.0000,          E,          0,    0.43552,     6.0000,     4.3483,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.2953,   149.0000,   147.4510,   181.4015,   147.4510,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0486,    25.0000,     0.0000,     0.0000,    32.7353,    82.0000,   412.8487,    80.6678,    86.1115,   738.1766,     0.2796,   776.4082,    54.3538,     5.0000,     0.0000,          E,          0,    0.43939,     6.0000,     4.2604,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.3051,   154.0000,   152.3841,   187.4116,   152.3841,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0463,    25.0000,     0.0000,     0.0000,    34.2436,    82.0000,   422.4009,    81.1033,    86.4616,   772.1866,     0.2735,   781.9934,    54.7045,     5.0000,     0.0000,          E,          0,    0.44368,     6.0000,     4.1748,
136 bandymas        , 15000.0000,   -10.0000, 16500.0000,     0.3150,   159.0000,   157.3510,   193.4582,   157.3510,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0444,    25.0000,     0.0000,     0.0000,    35.7884,    82.0000,   431.6555,    81.5255,    86.8216,   807.0237,     0.2674,   787.9046,    55.0582,     5.0000,     0.0000,          E,          0,    0.44818,     6.0000,     4.0921,
