                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.2517,   113.5532,   113.3521,   151.4897,   113.3521,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0768,    25.0000,     0.0000,     0.0000,    26.2332,    82.0000,   325.9371,    78.7074,    84.0312,   591.5547,     0.2755,   746.3141,    54.2023,     5.0000,     0.0000,          E,          0,    0.55682,     6.0000,     3.7795,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.2609,   118.0000,   117.5472,   157.0476,   117.5472,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0703,    25.0000,     0.0000,     0.0000,    26.5919,    82.0000,   330.3364,    78.9897,    84.2428,   599.6436,     0.2754,   749.5060,    54.3287,     5.0000,     0.0000,          E,          0,    0.56623,     6.0000,     3.6907,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.2713,   123.0000,   122.2642,   163.2889,   122.2642,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0642,    25.0000,     0.0000,     0.0000,    27.0815,    82.0000,   335.3514,    79.3052,    84.4841,   610.6843,     0.2746,   753.1379,    54.5001,     5.0000,     0.0000,          E,          0,    0.57638,     6.0000,     3.5975,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.2817,   128.0000,   126.9811,   169.5247,   126.9811,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0593,    25.0000,     0.0000,     0.0000,    27.8030,    82.0000,   341.3011,    79.6668,    84.7663,   626.9522,     0.2722,   757.3882,    54.7205,     5.0000,     0.0000,          E,          0,    0.58460,     6.0000,     3.5149,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.2922,   133.0000,   131.7647,   175.8413,   131.7647,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0552,    25.0000,     0.0000,     0.0000,    28.7045,    82.0000,   347.7613,    80.0682,    85.0778,   647.2811,     0.2686,   762.0890,    54.9566,     5.0000,     0.0000,          E,          0,    0.59190,     6.0000,     3.4384,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3029,   138.0000,   136.6667,   182.3074,   136.6667,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0516,    25.0000,     0.0000,     0.0000,    29.8126,    82.0000,   354.7424,    80.5073,    85.4266,   672.2704,     0.2638,   767.4597,    55.2529,     5.0000,     0.0000,          E,          0,    0.59848,     6.0000,     3.3665,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3136,   143.0000,   141.5686,   188.7636,   141.5686,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0488,    25.0000,     0.0000,     0.0000,    31.1287,    82.0000,   363.7373,    80.9409,    85.8006,   701.9475,     0.2591,   773.4403,    55.6098,     5.0000,     0.0000,          E,          0,    0.60143,     6.0000,     3.3083,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3244,   148.0000,   146.4706,   195.2120,   146.4706,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0464,    25.0000,     0.0000,     0.0000,    32.5235,    82.0000,   373.6866,    81.3544,    86.1623,   733.3987,     0.2548,   779.1959,    55.9840,     5.0000,     0.0000,          E,          0,    0.60268,     6.0000,     3.2578,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3351,   153.0000,   151.3907,   201.6758,   151.3907,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0445,    25.0000,     0.0000,     0.0000,    34.2061,    82.0000,   385.7247,    81.8392,    86.5602,   771.3425,     0.2500,   785.6197,    56.4417,     5.0000,     0.0000,          E,          0,    0.60062,     6.0000,     3.2188,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3459,   158.0000,   156.3576,   208.1930,   156.3576,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0429,    25.0000,     0.0000,     0.0000,    36.1648,    82.0000,   399.7417,    82.3626,    86.9831,   815.5106,     0.2451,   792.4230,    56.9778,     5.0000,     0.0000,          E,          0,    0.59587,     6.0000,     3.1896,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3567,   163.0000,   161.3245,   214.6998,   161.3245,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0415,    25.0000,     0.0000,     0.0000,    38.3091,    82.0000,   415.2774,    83.0219,    87.4760,   863.8641,     0.2404,   800.3864,    57.5606,     5.0000,     0.0000,          E,          0,    0.58924,     6.0000,     3.1683,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3675,   168.0000,   166.2914,   221.1983,   166.2914,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0403,    25.0000,     0.0000,     0.0000,    40.6642,    82.0000,   432.5102,    83.8211,    88.0531,   916.9720,     0.2358,   809.8427,    58.2845,     5.0000,     0.0000,          E,          0,    0.58079,     6.0000,     3.1549,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3783,   173.0000,   171.2583,   227.6862,   171.2583,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0394,    25.0000,     0.0000,     0.0000,    43.2105,    82.0000,   451.1075,    84.7496,    88.6709,   974.3888,     0.2315,   820.4226,    59.2717,     5.0000,     0.0000,          E,          0,    0.57123,     6.0000,     3.1477,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3891,   178.0000,   176.2252,   234.1655,   176.2252,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0385,    25.0000,     0.0000,     0.0000,    45.9273,    82.0000,   471.5139,    85.7698,    89.3418,  1035.6528,     0.2276,   832.1923,    60.3138,     5.0000,     0.0000,          E,          0,    0.56025,     6.0000,     3.1477,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3998,   183.0000,   181.1941,   240.6366,   181.1941,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0378,    25.0000,     0.0000,     0.0000,    48.8775,    82.0000,   493.8072,    86.8513,    90.0667,  1102.1807,     0.2240,   845.0868,    61.4364,     5.0000,     0.0000,          E,          0,    0.54806,     6.0000,     3.1548,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4106,   188.0000,   186.1691,   247.1047,   186.1691,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0372,    25.0000,     0.0000,     0.0000,    51.9596,    82.0000,   516.3868,    87.9398,    90.7827,  1171.6810,     0.2204,   857.0103,    62.5919,     5.0000,     0.0000,          E,          0,    0.53662,     6.0000,     3.1627,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4213,   193.0000,   191.1443,   253.5632,   191.1443,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0367,    25.0000,     0.0000,     0.0000,    55.2265,    82.0000,   540.4464,    89.0762,    91.5470,  1245.3492,     0.2170,   869.8912,    63.8016,     5.0000,     0.0000,          E,          0,    0.52468,     6.0000,     3.1755,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4320,   198.0000,   196.1194,   260.0116,   196.1194,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0362,    25.0000,     0.0000,     0.0000,    58.7142,    82.0000,   567.0511,    90.0966,    92.3776,  1323.9951,     0.2141,   884.9623,    65.0787,     5.0000,     0.0000,          E,          0,    0.51144,     6.0000,     3.1966,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4427,   203.0000,   201.0946,   266.4482,   201.0946,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0358,    25.0000,     0.0000,     0.0000,    62.4971,    82.0000,   598.7771,    91.1980,    93.3015,  1409.2988,     0.2124,   901.8419,    66.4521,     5.0000,     0.0000,          E,          0,    0.49509,     6.0000,     3.2342,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4534,   208.0000,   206.0697,   272.8745,   206.0697,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0355,    25.0000,     0.0000,     0.0000,    66.4581,    82.0000,   633.7285,    92.2523,    94.2859,  1498.6188,     0.2114,   920.1832,    67.8685,     5.0000,     0.0000,          E,          0,    0.47792,     6.0000,     3.2810,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4641,   213.0000,   211.0448,   279.2890,   211.0448,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0352,    25.0000,     0.0000,     0.0000,    70.5675,    82.0000,   674.6367,    93.4625,    95.3850,  1591.2850,     0.2120,   940.8350,    69.6872,     5.0000,     0.0000,          E,          0,    0.45845,     6.0000,     3.3452,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.4747,   217.9879,   216.0079,   285.6774,   216.0079,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0349,    25.0000,     0.0000,     0.0000,    74.9173,    82.0000,   720.1460,    94.9470,    96.6899,  1689.3738,     0.2131,   965.6595,    72.9964,     5.0000,     0.0000,          E,          0,    0.43835,     6.0000,     3.4217,
58 bandymas         , 20000.0000,   -10.0000, 15000.0000,     0.3245,   148.0690,   146.5382,   195.3013,     1.0000,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0464,    25.0000,     0.0000,     0.0000,    32.5441,    82.0000,   373.8342,    81.3604,    86.1675,   733.8646,     0.2547,   779.2783,    55.9896,     5.0000,     0.0000,          E,          0,    0.60268,     6.0000,     3.2571,
