                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3191,   130.7602,   129.5851,   192.0558,   129.5851,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0769,    25.0000,     0.0000,     0.0000,    41.7961,    82.0000,   424.2924,    89.4541,    91.4170,   942.4952,     0.2251,   865.5100,    64.7426,     5.0000,     0.0000,          E,          0,    0.38194,     6.0000,     4.8396,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3291,   135.0000,   133.7255,   198.0936,   133.7255,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0713,    25.0000,     0.0000,     0.0000,    42.2178,    82.0000,   427.3577,    89.4717,    91.5027,   952.0048,     0.2245,   866.8489,    64.8202,     5.0000,     0.0000,          E,          0,    0.39333,     6.0000,     4.6840,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3409,   140.0000,   138.6274,   205.2299,   138.6274,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0655,    25.0000,     0.0000,     0.0000,    42.9523,    82.0000,   432.9277,    89.5849,    91.6831,   968.5681,     0.2235,   869.8580,    65.0385,     5.0000,     0.0000,          E,          0,    0.40476,     6.0000,     4.5251,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3528,   145.0000,   143.5294,   212.3554,   143.5294,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0608,    25.0000,     0.0000,     0.0000,    44.0275,    82.0000,   441.1828,    89.8455,    91.9787,   992.8132,     0.2222,   875.2230,    65.4379,     5.0000,     0.0000,          E,          0,    0.41333,     6.0000,     4.3935,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3646,   150.0000,   148.4314,   219.4654,   148.4314,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0568,    25.0000,     0.0000,     0.0000,    45.1980,    82.0000,   449.7772,    90.1830,    92.3093,  1019.2078,     0.2207,   882.1167,    65.8762,     5.0000,     0.0000,          E,          0,    0.42124,     6.0000,     4.2740,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3765,   155.0000,   153.3775,   226.6274,   153.3775,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0534,    25.0000,     0.0000,     0.0000,    46.5955,    82.0000,   461.1118,    90.6336,    92.7302,  1050.7213,     0.2194,   890.7418,    66.4228,     5.0000,     0.0000,          E,          0,    0.42642,     6.0000,     4.1760,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.3884,   160.0000,   158.3444,   233.8050,   158.3444,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0505,    25.0000,     0.0000,     0.0000,    48.3148,    82.0000,   475.2917,    91.1686,    93.2637,  1089.4901,     0.2181,   901.6741,    67.1274,     5.0000,     0.0000,          E,          0,    0.42880,     6.0000,     4.0985,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.4003,   165.0000,   163.3112,   240.9674,   163.3112,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0482,    25.0000,     0.0000,     0.0000,    50.4379,    82.0000,   493.0345,    91.8256,    93.9381,  1137.3677,     0.2167,   915.4561,    68.0310,     5.0000,     0.0000,          E,          0,    0.42790,     6.0000,     4.0434,
217 bandymas        , 25000.0000,     0.0000, 19500.0000,     0.4122,   170.0000,   168.2781,   248.1154,   168.2781,   -30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0462,    25.0000,     0.0000,     0.0000,    52.6523,    82.0000,   513.3862,    92.5595,    94.6295,  1187.3000,     0.2162,   928.2468,    68.9580,     5.0000,     0.0000,          E,          0,    0.42486,     6.0000,     4.0042,
