                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.2894,   138.7072,   137.3600,   179.5307,   137.3600,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0758,    25.0000,     0.0000,     0.0000,    43.7383,    82.0000,   478.1998,    86.3006,    90.2391,   986.2916,     0.2424,   842.4761,    59.7366,     5.0000,     0.0000,          E,          0,    0.37543,     6.0000,     4.6688,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.2981,   143.0000,   141.5686,   184.9745,   141.5686,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0704,    25.0000,     0.0000,     0.0000,    44.2687,    82.0000,   481.6554,    86.4340,    90.3606,   998.2519,     0.2412,   844.2762,    59.8730,     5.0000,     0.0000,          E,          0,    0.38404,     6.0000,     4.5501,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3084,   148.0000,   146.4706,   191.3087,   146.4706,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0649,    25.0000,     0.0000,     0.0000,    44.8724,    82.0000,   485.7168,    86.5244,    90.4846,  1011.8655,     0.2400,   846.4037,    60.0195,     5.0000,     0.0000,          E,          0,    0.39387,     6.0000,     4.4207,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3186,   153.0000,   151.3907,   197.6599,   151.3907,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0603,    25.0000,     0.0000,     0.0000,    45.7624,    82.0000,   492.0913,    86.7085,    90.6741,  1031.9348,     0.2384,   849.7041,    60.2886,     5.0000,     0.0000,          E,          0,    0.40167,     6.0000,     4.3109,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3289,   158.0000,   156.3576,   204.0642,   156.3576,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0564,    25.0000,     0.0000,     0.0000,    46.9596,    82.0000,   500.8318,    87.0169,    90.9299,  1058.9319,     0.2365,   854.2100,    60.6867,     5.0000,     0.0000,          E,          0,    0.40745,     6.0000,     4.2184,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3392,   163.0000,   161.3245,   210.4605,   161.3245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0531,    25.0000,     0.0000,     0.0000,    48.3807,    82.0000,   511.2886,    87.3950,    91.2282,  1090.9768,     0.2343,   859.4095,    61.1750,     5.0000,     0.0000,          E,          0,    0.41163,     6.0000,     4.1399,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3495,   168.0000,   166.2914,   216.8506,   166.2914,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0502,    25.0000,     0.0000,     0.0000,    49.9306,    82.0000,   522.9839,    87.8149,    91.5532,  1125.9263,     0.2322,   865.0186,    61.7093,     5.0000,     0.0000,          E,          0,    0.41464,     6.0000,     4.0719,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3598,   173.0000,   171.2583,   223.2310,   171.2583,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0480,    25.0000,     0.0000,     0.0000,    51.8697,    82.0000,   537.8454,    88.4453,    91.9825,  1169.6527,     0.2299,   872.7933,    62.4034,     5.0000,     0.0000,          E,          0,    0.41505,     6.0000,     4.0220,
17 000-8            , 17500.0000,     0.0000, 22000.0000,     0.3701,   178.0000,   176.2252,   229.6050,   176.2252,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0461,    25.0000,     0.0000,     0.0000,    54.0659,    82.0000,   554.7195,    89.1605,    92.4661,  1219.1768,     0.2275,   881.6797,    63.1958,     5.0000,     0.0000,          E,          0,    0.41391,     6.0000,     3.9839,
