                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.2977,   135.5695,   134.2838,   181.0334,   134.2838,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0760,    25.0000,     0.0000,     0.0000,    42.1345,    82.0000,   448.7175,    86.1987,    89.4793,   950.1252,     0.2361,   831.7763,    60.3489,     5.0000,     0.0000,          E,          0,    0.43687,     6.0000,     4.1254,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3072,   140.0000,   138.6274,   186.8180,   138.6274,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0703,    25.0000,     0.0000,     0.0000,    42.6428,    82.0000,   452.0186,    86.2825,    89.5845,   961.5875,     0.2350,   833.5023,    60.4700,     5.0000,     0.0000,          E,          0,    0.44648,     6.0000,     4.0235,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3179,   145.0000,   143.5294,   193.3396,   143.5294,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0648,    25.0000,     0.0000,     0.0000,    43.2414,    82.0000,   456.2566,    86.3636,    89.7031,   975.0868,     0.2340,   835.5411,    60.6117,     5.0000,     0.0000,          E,          0,    0.45663,     6.0000,     3.9179,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3286,   150.0000,   148.4314,   199.8518,   148.4314,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0602,    25.0000,     0.0000,     0.0000,    44.1569,    82.0000,   463.0202,    86.5836,    89.9067,   995.7300,     0.2325,   838.9869,    60.8961,     5.0000,     0.0000,          E,          0,    0.46402,     6.0000,     3.8306,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3394,   155.0000,   153.3775,   206.4143,   153.3775,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0562,    25.0000,     0.0000,     0.0000,    45.3384,    82.0000,   471.8865,    86.9147,    90.1794,  1022.3740,     0.2308,   843.5524,    61.2948,     5.0000,     0.0000,          E,          0,    0.46921,     6.0000,     3.7571,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3503,   160.0000,   158.3444,   212.9955,   158.3444,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0529,    25.0000,     0.0000,     0.0000,    46.7887,    82.0000,   482.8660,    87.3575,    90.5208,  1055.0775,     0.2288,   849.2278,    61.8067,     5.0000,     0.0000,          E,          0,    0.47217,     6.0000,     3.6969,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3611,   165.0000,   163.3112,   219.5662,   163.3112,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    48.2961,    82.0000,   494.0963,    87.8447,    90.8815,  1089.0704,     0.2268,   855.8673,    62.3317,     5.0000,     0.0000,          E,          0,    0.47474,     6.0000,     3.6412,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3719,   170.0000,   168.2781,   226.1278,   168.2781,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0478,    25.0000,     0.0000,     0.0000,    50.2183,    82.0000,   508.5471,    88.4845,    91.3457,  1132.4138,     0.2245,   864.3361,    63.0346,     5.0000,     0.0000,          E,          0,    0.47415,     6.0000,     3.6020,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3826,   175.0000,   173.2450,   232.6805,   173.2450,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0459,    25.0000,     0.0000,     0.0000,    52.4189,    82.0000,   525.0784,    89.2126,    91.8674,  1182.0386,     0.2221,   873.8720,    63.8495,     5.0000,     0.0000,          E,          0,    0.47170,     6.0000,     3.5735,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3934,   180.0000,   178.2119,   239.2224,   178.2119,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0442,    25.0000,     0.0000,     0.0000,    54.9309,    82.0000,   544.1283,    90.0201,    92.4748,  1238.6836,     0.2196,   885.2580,    64.7870,     5.0000,     0.0000,          E,          0,    0.46721,     6.0000,     3.5564,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4041,   185.0000,   183.1841,   245.7609,   183.1841,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0428,    25.0000,     0.0000,     0.0000,    57.4986,    82.0000,   563.3501,    90.7237,    93.0820,  1296.5851,     0.2172,   896.9968,    65.7285,     5.0000,     0.0000,          E,          0,    0.46288,     6.0000,     3.5410,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4149,   190.0000,   188.1592,   252.2934,   188.1592,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0416,    25.0000,     0.0000,     0.0000,    60.2631,    82.0000,   586.2957,    91.5473,    93.7536,  1358.9238,     0.2157,   909.3216,    66.7361,     5.0000,     0.0000,          E,          0,    0.45590,     6.0000,     3.5403,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4256,   195.0000,   193.1344,   258.8143,   193.1344,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0406,    25.0000,     0.0000,     0.0000,    63.4881,    82.0000,   613.4896,    92.4172,    94.5386,  1431.6466,     0.2143,   924.0081,    67.9246,     5.0000,     0.0000,          E,          0,    0.44632,     6.0000,     3.5553,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4363,   200.0000,   198.1095,   265.3257,   198.1095,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0397,    25.0000,     0.0000,     0.0000,    66.9569,    82.0000,   645.6173,    93.3621,    95.4256,  1509.8684,     0.2138,   940.7632,    69.4251,     5.0000,     0.0000,          E,          0,    0.43420,     6.0000,     3.5873,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4470,   205.0000,   203.0846,   271.8251,   203.0846,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0389,    25.0000,     0.0000,     0.0000,    70.6332,    82.0000,   682.6425,    94.4668,    96.4118,  1592.7682,     0.2143,   959.5046,    72.3437,     5.0000,     0.0000,          E,          0,    0.42017,     6.0000,     3.6351,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4494,   206.1249,   204.2039,   273.2860,   204.2039,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0388,    25.0000,     0.0000,     0.0000,    71.4694,    82.0000,   691.0618,    94.7254,    96.6341,  1611.6224,     0.2144,   963.7437,    72.9986,     5.0000,     0.0000,          E,          0,    0.41716,     6.0000,     3.6459,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3623,   165.5694,   163.8769,   220.3144,     1.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0498,    25.0000,     0.0000,     0.0000,    48.5045,    82.0000,   495.6613,    87.9139,    90.9320,  1093.7688,     0.2266,   856.7867,    62.4076,     5.0000,     0.0000,          E,          0,    0.47475,     6.0000,     3.6362,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.3873,   177.1631,   175.3938,   235.5114,     0.9900,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0451,    25.0000,     0.0000,     0.0000,    53.4665,    82.0000,   533.0020,    89.5678,    92.1192,  1205.6611,     0.2210,   878.4807,    64.2398,     5.0000,     0.0000,          E,          0,    0.47000,     6.0000,     3.5647,
Ilgas 14            , 20000.0000,    -5.0000, 21000.0000,     0.4494,   206.1249,   204.2038,   273.2854,   999.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0388,    25.0000,     0.0000,     0.0000,    71.4691,    82.0000,   691.0591,    94.7253,    96.6340,  1611.6160,     0.2144,   963.7421,    72.9983,     5.0000,     0.0000,          E,          0,    0.41716,     6.0000,     3.6459,
