                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.2677,   132.0882,   130.8708,   165.3914,   130.8708,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0758,    25.0000,     0.0000,     0.0000,    36.8369,    82.0000,   431.1476,    82.6084,    87.5546,   830.6667,     0.2595,   799.1417,    56.2636,     5.0000,     0.0000,          E,          0,    0.41840,     6.0000,     4.3857,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.2774,   137.0000,   135.6863,   171.4260,   135.6863,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0694,    25.0000,     0.0000,     0.0000,    37.2491,    82.0000,   435.1359,    82.8219,    87.7328,   839.9618,     0.2590,   801.8868,    56.3232,     5.0000,     0.0000,          E,          0,    0.42843,     6.0000,     4.2652,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.2874,   142.0000,   140.5882,   177.5632,   140.5882,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0638,    25.0000,     0.0000,     0.0000,    37.8788,    82.0000,   440.3548,    83.0761,    87.9400,   854.1619,     0.2578,   805.0886,    56.4415,     5.0000,     0.0000,          E,          0,    0.43729,     6.0000,     4.1563,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.2973,   147.0000,   145.4902,   183.6948,   145.4902,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0592,    25.0000,     0.0000,     0.0000,    38.8756,    82.0000,   447.8632,    83.4056,    88.1998,   876.6376,     0.2554,   809.1240,    56.6613,     5.0000,     0.0000,          E,          0,    0.44365,     6.0000,     4.0658,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.3072,   152.0000,   150.3973,   189.8286,   150.3973,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0554,    25.0000,     0.0000,     0.0000,    39.9355,    82.0000,   455.3940,    83.6764,    88.4462,   900.5400,     0.2528,   813.1584,    56.8939,     5.0000,     0.0000,          E,          0,    0.44978,     6.0000,     3.9809,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.3172,   157.0000,   155.3642,   196.0294,   155.3642,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0520,    25.0000,     0.0000,     0.0000,    41.1284,    82.0000,   463.8667,    83.9585,    88.7037,   927.4384,     0.2501,   817.5330,    57.1579,     5.0000,     0.0000,          E,          0,    0.45494,     6.0000,     3.9040,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.3273,   162.0000,   160.3311,   202.2240,   160.3311,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0493,    25.0000,     0.0000,     0.0000,    42.6208,    82.0000,   474.5674,    84.2985,    89.0000,   961.0922,     0.2469,   822.5334,    57.5001,     5.0000,     0.0000,          E,          0,    0.45773,     6.0000,     3.8420,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.3373,   167.0000,   165.2980,   208.4125,   165.2980,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0471,    25.0000,     0.0000,     0.0000,    44.5463,    82.0000,   488.5048,    84.7290,    89.3568,  1004.5115,     0.2432,   828.5146,    57.9560,     5.0000,     0.0000,          E,          0,    0.45734,     6.0000,     3.7979,
Trumpas 22          , 16000.0000,    -5.0000, 20000.0000,     0.3473,   172.0000,   170.2649,   214.5933,   170.2649,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0452,    25.0000,     0.0000,     0.0000,    46.6637,    82.0000,   504.2854,    85.2990,    89.8066,  1052.2581,     0.2396,   836.0681,    58.6807,     5.0000,     0.0000,          E,          0,    0.45528,     6.0000,     3.7644,
