                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3056,   130.6578,   129.4885,   181.6317,   129.4885,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0764,    25.0000,     0.0000,     0.0000,    39.3477,    82.0000,   409.4366,    85.8600,    88.4765,   887.2840,     0.2307,   817.0633,    60.8831,     5.0000,     0.0000,          E,          0,    0.44361,     6.0000,     4.2362,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3155,   135.0000,   133.7255,   187.4921,   133.7255,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0706,    25.0000,     0.0000,     0.0000,    39.8102,    82.0000,   412.6549,    85.9116,    88.5755,   897.7128,     0.2298,   818.6499,    60.9875,     5.0000,     0.0000,          E,          0,    0.45436,     6.0000,     4.1210,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3269,   140.0000,   138.6274,   194.2614,   138.6274,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0648,    25.0000,     0.0000,     0.0000,    40.4056,    82.0000,   416.8571,    85.9971,    88.7072,   911.1403,     0.2288,   820.7570,    61.1318,     5.0000,     0.0000,          E,          0,    0.46601,     6.0000,     3.9990,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3383,   145.0000,   143.5294,   201.0216,   143.5294,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0601,    25.0000,     0.0000,     0.0000,    41.3230,    82.0000,   423.5512,    86.2330,    88.9373,   931.8279,     0.2273,   824.4443,    61.4311,     5.0000,     0.0000,          E,          0,    0.47461,     6.0000,     3.8978,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3496,   150.0000,   148.4314,   207.7696,   148.4314,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0562,    25.0000,     0.0000,     0.0000,    42.4844,    82.0000,   432.1260,    86.5797,    89.2394,   958.0154,     0.2255,   829.2565,    61.8429,     5.0000,     0.0000,          E,          0,    0.48081,     6.0000,     3.8125,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3611,   155.0000,   153.3775,   214.5682,   153.3775,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0527,    25.0000,     0.0000,     0.0000,    43.8326,    82.0000,   441.9963,    87.0521,    89.5968,   988.4181,     0.2236,   835.7373,    62.3342,     5.0000,     0.0000,          E,          0,    0.48545,     6.0000,     3.7377,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3725,   160.0000,   158.3444,   221.3835,   158.3444,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0499,    25.0000,     0.0000,     0.0000,    45.3664,    82.0000,   453.2144,    87.6005,    90.0033,  1023.0049,     0.2215,   843.1208,    62.9030,     5.0000,     0.0000,          E,          0,    0.48847,     6.0000,     3.6733,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3840,   165.0000,   163.3112,   228.1852,   163.3112,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0476,    25.0000,     0.0000,     0.0000,    47.2831,    82.0000,   467.4925,    88.2161,    90.5298,  1066.2272,     0.2192,   853.1465,    63.6453,     5.0000,     0.0000,          E,          0,    0.48810,     6.0000,     3.6264,
346 bandymas        , 23000.0000,   -10.0000, 19500.0000,     0.3954,   170.0000,   168.2781,   234.9755,   168.2781,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0457,    25.0000,     0.0000,     0.0000,    49.4153,    82.0000,   483.1926,    88.8656,    91.1138,  1114.3060,     0.2168,   864.5177,    64.4746,     5.0000,     0.0000,          E,          0,    0.48630,     6.0000,     3.5884,
