                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.2846,   132.2000,   130.9803,   175.5174,   130.9803,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0763,    25.0000,     0.0000,     0.0000,    39.0961,    82.0000,   433.7897,    85.1463,    89.2640,   881.6097,     0.2460,   826.9714,    58.7229,     5.0000,     0.0000,          E,          0,    0.40461,     6.0000,     4.5226,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.2947,   137.0000,   135.6863,   181.7563,   135.6863,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0699,    25.0000,     0.0000,     0.0000,    39.6584,    82.0000,   437.7592,    85.3145,    89.4100,   894.2902,     0.2448,   829.1830,    58.8774,     5.0000,     0.0000,          E,          0,    0.41520,     6.0000,     4.3892,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3052,   142.0000,   140.5882,   188.2463,   140.5882,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0644,    25.0000,     0.0000,     0.0000,    40.3689,    82.0000,   442.6153,    85.4895,    89.5804,   910.3124,     0.2431,   831.9485,    59.0915,     5.0000,     0.0000,          E,          0,    0.42530,     6.0000,     4.2636,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3157,   147.0000,   145.4902,   194.7296,   145.4902,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0598,    25.0000,     0.0000,     0.0000,    41.2690,    82.0000,   449.0701,    85.7042,    89.7951,   930.6085,     0.2413,   835.6268,    59.3882,     5.0000,     0.0000,          E,          0,    0.43363,     6.0000,     4.1548,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3262,   152.0000,   150.3973,   201.2130,   150.3973,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0559,    25.0000,     0.0000,     0.0000,    42.4056,    82.0000,   457.3628,    85.9991,    90.0637,   956.2395,     0.2391,   840.1906,    59.7879,     5.0000,     0.0000,          E,          0,    0.43994,     6.0000,     4.0622,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3369,   157.0000,   155.3642,   207.7659,   155.3642,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0525,    25.0000,     0.0000,     0.0000,    43.7627,    82.0000,   467.3583,    86.3892,    90.3780,   986.8408,     0.2368,   845.6000,    60.2794,     5.0000,     0.0000,          E,          0,    0.44455,     6.0000,     3.9822,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3475,   162.0000,   160.3311,   214.3099,   160.3311,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0497,    25.0000,     0.0000,     0.0000,    45.4296,    82.0000,   479.7107,    86.8935,    90.7552,  1024.4305,     0.2341,   852.0789,    60.9039,     5.0000,     0.0000,          E,          0,    0.44675,     6.0000,     3.9182,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3581,   167.0000,   165.2980,   220.8463,   165.2980,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0475,    25.0000,     0.0000,     0.0000,    47.3027,    82.0000,   493.8870,    87.5275,    91.1923,  1066.6691,     0.2315,   859.8136,    61.6101,     5.0000,     0.0000,          E,          0,    0.44716,     6.0000,     3.8664,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3687,   172.0000,   170.2649,   227.3723,   170.2649,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0455,    25.0000,     0.0000,     0.0000,    49.3840,    82.0000,   509.8581,    88.2590,    91.6845,  1113.6024,     0.2289,   868.7357,    62.3968,     5.0000,     0.0000,          E,          0,    0.44595,     6.0000,     3.8257,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3792,   177.0000,   175.2318,   233.8902,   175.2318,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0439,    25.0000,     0.0000,     0.0000,    51.7789,    82.0000,   528.2794,    89.0756,    92.2472,  1167.6050,     0.2262,   879.0265,    63.3097,     5.0000,     0.0000,          E,          0,    0.44274,     6.0000,     3.7978,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3898,   182.0000,   180.1991,   240.3997,   180.1991,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0425,    25.0000,     0.0000,     0.0000,    54.4035,    82.0000,   548.4268,    89.9361,    92.8549,  1226.7900,     0.2235,   890.2372,    64.3078,     5.0000,     0.0000,          E,          0,    0.43834,     6.0000,     3.7788,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.4003,   187.0000,   185.1742,   246.9089,   185.1742,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0413,    25.0000,     0.0000,     0.0000,    57.1448,    82.0000,   569.2875,    90.8261,    93.4808,  1288.6057,     0.2209,   901.8666,    65.3372,     5.0000,     0.0000,          E,          0,    0.43372,     6.0000,     3.7637,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.4109,   192.0000,   190.1493,   253.4079,   190.1493,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0403,    25.0000,     0.0000,     0.0000,    60.1412,    82.0000,   592.0150,    91.6988,    94.1502,  1356.1755,     0.2183,   914.1247,    66.4587,     5.0000,     0.0000,          E,          0,    0.42804,     6.0000,     3.7568,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.4214,   197.0000,   195.1244,   259.8984,   195.1244,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0395,    25.0000,     0.0000,     0.0000,    63.4437,    82.0000,   619.1064,    92.6367,    94.9146,  1430.6450,     0.2164,   928.4644,    67.6918,     5.0000,     0.0000,          E,          0,    0.41980,     6.0000,     3.7673,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.4319,   202.0000,   200.0995,   266.3780,   200.0995,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0387,    25.0000,     0.0000,     0.0000,    67.0126,    82.0000,   649.7382,    93.5929,    95.7469,  1511.1238,     0.2150,   944.2728,    69.0342,     5.0000,     0.0000,          E,          0,    0.40998,     6.0000,     3.7906,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.4424,   207.0000,   205.0747,   272.8483,   205.0747,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0381,    25.0000,     0.0000,     0.0000,    70.8339,    82.0000,   685.1982,    94.5828,    96.6745,  1597.2939,     0.2145,   962.1496,    72.0833,     5.0000,     0.0000,          E,          0,    0.39820,     6.0000,     3.8307,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.4455,   208.4998,   206.5670,   274.7868,   206.5670,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0379,    25.0000,     0.0000,     0.0000,    71.9956,    82.0000,   697.0660,    94.9049,    96.9743,  1623.4900,     0.2147,   967.9373,    72.9981,     5.0000,     0.0000,          E,          0,    0.39420,     6.0000,     3.8469,
17 000-5            , 19000.0000,     0.0000, 20000.0000,     0.3539,   165.0503,   163.3612,   218.2986,     1.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0483,    25.0000,     0.0000,     0.0000,    46.5459,    82.0000,   488.0862,    87.2606,    91.0122,  1049.6035,     0.2325,   856.5850,    61.3243,     5.0000,     0.0000,          E,          0,    0.44725,     6.0000,     3.8850,
