                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.2743,   135.4050,   134.1226,   171.1438,   134.1226,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0758,    25.0000,     0.0000,     0.0000,    39.8649,    82.0000,   456.8743,    84.3681,    89.0971,   898.9476,     0.2541,   823.0276,    57.3829,     5.0000,     0.0000,          E,          0,    0.40743,     6.0000,     4.3884,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.2834,   140.0000,   138.6274,   176.8415,   138.6274,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0699,    25.0000,     0.0000,     0.0000,    40.3380,    82.0000,   460.8942,    84.5512,    89.2507,   909.6144,     0.2533,   825.4281,    57.4606,     5.0000,     0.0000,          E,          0,    0.41624,     6.0000,     4.2790,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.2933,   145.0000,   143.5294,   183.0371,   143.5294,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0644,    25.0000,     0.0000,     0.0000,    41.0752,    82.0000,   466.5116,    84.7933,    89.4440,   926.2402,     0.2518,   828.5012,    57.6073,     5.0000,     0.0000,          E,          0,    0.42451,     6.0000,     4.1735,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.3032,   150.0000,   148.4314,   189.2255,   148.4314,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0598,    25.0000,     0.0000,     0.0000,    41.9645,    82.0000,   472.8145,    85.0293,    89.6440,   946.2920,     0.2498,   831.7910,    57.7940,     5.0000,     0.0000,          E,          0,    0.43194,     6.0000,     4.0779,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.3132,   155.0000,   153.3775,   195.4650,   153.3775,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0559,    25.0000,     0.0000,     0.0000,    43.0516,    82.0000,   480.5314,    85.2643,    89.8699,   970.8076,     0.2475,   835.6948,    58.0486,     5.0000,     0.0000,          E,          0,    0.43798,     6.0000,     3.9937,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.3233,   160.0000,   158.3444,   201.7237,   158.3444,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0526,    25.0000,     0.0000,     0.0000,    44.3731,    82.0000,   490.0077,    85.5425,    90.1253,  1000.6059,     0.2449,   840.0812,    58.4970,     5.0000,     0.0000,          E,          0,    0.44229,     6.0000,     3.9221,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.3333,   165.0000,   163.3112,   207.9750,   163.3112,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0498,    25.0000,     0.0000,     0.0000,    45.9681,    82.0000,   501.8090,    85.9444,    90.4635,  1036.5735,     0.2421,   845.8660,    59.0535,     5.0000,     0.0000,          E,          0,    0.44434,     6.0000,     3.8650,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.3433,   170.0000,   168.2781,   214.2204,   168.2781,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0475,    25.0000,     0.0000,     0.0000,    47.9445,    82.0000,   516.6260,    86.4653,    90.8811,  1081.1418,     0.2389,   852.9824,    59.7638,     5.0000,     0.0000,          E,          0,    0.44369,     6.0000,     3.8244,
Trumpas 5           , 16000.0000,     0.0000, 21000.0000,     0.3533,   175.0000,   173.2450,   220.4595,   173.2450,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0456,    25.0000,     0.0000,     0.0000,    50.0061,    82.0000,   532.0616,    87.0080,    91.3031,  1127.6295,     0.2359,   860.2126,    60.4986,     5.0000,     0.0000,          E,          0,    0.44254,     6.0000,     3.7886,
