                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.2954,   138.7498,   137.4017,   182.5298,   137.4017,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0759,    25.0000,     0.0000,     0.0000,    44.5252,    82.0000,   478.1149,    87.0960,    90.6202,  1004.0359,     0.2381,   849.3179,    60.8042,     5.0000,     0.0000,          E,          0,    0.38177,     6.0000,     4.5917,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3042,   143.0000,   141.5686,   188.0035,   141.5686,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0705,    25.0000,     0.0000,     0.0000,    44.9732,    82.0000,   480.8578,    87.1713,    90.7106,  1014.1388,     0.2371,   850.7517,    60.9005,     5.0000,     0.0000,          E,          0,    0.39098,     6.0000,     4.4726,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3146,   148.0000,   146.4706,   194.4359,   146.4706,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0651,    25.0000,     0.0000,     0.0000,    45.5790,    82.0000,   485.0357,    87.2503,    90.8263,  1027.8000,     0.2360,   852.8161,    61.0448,     5.0000,     0.0000,          E,          0,    0.40087,     6.0000,     4.3461,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3251,   153.0000,   151.3907,   200.8838,   151.3907,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0605,    25.0000,     0.0000,     0.0000,    46.5018,    82.0000,   491.6539,    87.4521,    91.0174,  1048.6079,     0.2344,   856.1573,    61.3291,     5.0000,     0.0000,          E,          0,    0.40859,     6.0000,     4.2395,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3356,   158.0000,   156.3576,   207.3859,   156.3576,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0566,    25.0000,     0.0000,     0.0000,    47.7318,    82.0000,   500.9833,    87.7770,    91.2849,  1076.3448,     0.2327,   860.7724,    61.7450,     5.0000,     0.0000,          E,          0,    0.41396,     6.0000,     4.1516,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3461,   163.0000,   161.3245,   213.8792,   161.3245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0532,    25.0000,     0.0000,     0.0000,    49.1870,    82.0000,   512.1317,    88.1883,    91.6059,  1109.1582,     0.2309,   866.2563,    62.2536,     5.0000,     0.0000,          E,          0,    0.41763,     6.0000,     4.0777,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3566,   168.0000,   166.2914,   220.3651,   166.2914,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0504,    25.0000,     0.0000,     0.0000,    50.6843,    82.0000,   523.4938,    88.6445,    91.9393,  1142.9224,     0.2290,   872.2659,    62.7692,     5.0000,     0.0000,          E,          0,    0.42095,     6.0000,     4.0092,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3671,   173.0000,   171.2583,   226.8411,   171.2583,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0481,    25.0000,     0.0000,     0.0000,    52.6581,    82.0000,   538.5646,    89.2776,    92.3892,  1187.4325,     0.2268,   880.5742,    63.4880,     5.0000,     0.0000,          E,          0,    0.42120,     6.0000,     3.9612,
17 000-14           , 18500.0000,     0.0000, 22000.0000,     0.3775,   178.0000,   176.2252,   233.3096,   176.2252,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0462,    25.0000,     0.0000,     0.0000,    54.9127,    82.0000,   555.8308,    89.9890,    92.8994,  1238.2737,     0.2244,   890.0417,    64.3174,     5.0000,     0.0000,          E,          0,    0.41975,     6.0000,     3.9254,
