                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.2812,   119.5635,   119.0222,   167.1249,   119.0222,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0768,    25.0000,     0.0000,     0.0000,    30.9927,    82.0000,   347.0793,    81.7849,    85.8299,   698.8811,     0.2483,   774.6351,    57.0382,     5.0000,     0.0000,          E,          0,    0.48152,     6.0000,     4.2308,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.2910,   124.0000,   123.2076,   172.9315,   123.2076,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0706,    25.0000,     0.0000,     0.0000,    31.3960,    82.0000,   350.0024,    81.9323,    85.9582,   707.9747,     0.2472,   776.5067,    57.1994,     5.0000,     0.0000,          E,          0,    0.49409,     6.0000,     4.1057,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3020,   129.0000,   127.9245,   179.4666,   127.9245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0647,    25.0000,     0.0000,     0.0000,    32.0493,    82.0000,   354.4567,    82.1609,    86.1527,   722.7056,     0.2452,   779.4271,    57.3941,     5.0000,     0.0000,          E,          0,    0.50631,     6.0000,     3.9810,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3132,   134.0000,   132.7451,   186.1376,   132.7451,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0599,    25.0000,     0.0000,     0.0000,    32.9860,    82.0000,   361.0881,    82.4669,    86.4302,   743.8295,     0.2427,   783.9290,    57.6486,     5.0000,     0.0000,          E,          0,    0.51549,     6.0000,     3.8740,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3246,   139.0000,   137.6470,   192.9092,   137.6470,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0557,    25.0000,     0.0000,     0.0000,    33.9387,    82.0000,   367.8472,    82.7627,    86.7025,   765.3122,     0.2403,   788.3469,    57.8996,     5.0000,     0.0000,          E,          0,    0.52443,     6.0000,     3.7730,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3360,   144.0000,   142.5490,   199.6704,   142.5490,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0522,    25.0000,     0.0000,     0.0000,    35.1010,    82.0000,   376.1834,    83.1582,    87.0286,   791.5222,     0.2376,   793.6602,    58.3062,     5.0000,     0.0000,          E,          0,    0.53078,     6.0000,     3.6870,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3473,   149.0000,   147.4510,   206.4212,   147.4510,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0494,    25.0000,     0.0000,     0.0000,    36.6290,    82.0000,   387.2354,    83.7298,    87.4489,   825.9780,     0.2344,   800.5228,    58.9257,     5.0000,     0.0000,          E,          0,    0.53306,     6.0000,     3.6200,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3588,   154.0000,   152.3841,   213.2031,   152.3841,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0470,    25.0000,     0.0000,     0.0000,    38.4051,    82.0000,   400.2484,    84.4576,    87.9448,   866.0292,     0.2311,   808.8507,    59.6540,     5.0000,     0.0000,          E,          0,    0.53268,     6.0000,     3.5658,
316 bandymas        , 23000.0000,   -10.0000, 16500.0000,     0.3702,   159.0000,   157.3510,   220.0210,   157.3510,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0451,    25.0000,     0.0000,     0.0000,    40.3089,    82.0000,   414.4572,    85.2637,    88.4850,   908.9587,     0.2280,   818.1835,    60.4282,     5.0000,     0.0000,          E,          0,    0.53087,     6.0000,     3.5199,
