                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.2977,   135.5695,   134.2838,   184.7130,   134.2838,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0764,    25.0000,     0.0000,     0.0000,    43.3119,    82.0000,   462.4128,    88.1003,    91.3882,   976.6763,     0.2367,   862.0631,    61.9156,     5.0000,     0.0000,          E,          0,    0.36702,     6.0000,     4.8459,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3072,   140.0000,   138.6274,   190.6151,   138.6274,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0707,    25.0000,     0.0000,     0.0000,    43.7089,    82.0000,   464.9618,    88.1277,    91.4605,   985.6279,     0.2359,   863.2542,    61.9880,     5.0000,     0.0000,          E,          0,    0.37770,     6.0000,     4.6976,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3179,   145.0000,   143.5294,   197.2692,   143.5294,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0651,    25.0000,     0.0000,     0.0000,    44.3646,    82.0000,   469.7364,    88.2301,    91.5935,  1000.4136,     0.2348,   865.5914,    62.1677,     5.0000,     0.0000,          E,          0,    0.38802,     6.0000,     4.5523,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3286,   150.0000,   148.4314,   203.9138,   148.4314,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0605,    25.0000,     0.0000,     0.0000,    45.3652,    82.0000,   477.3108,    88.4839,    91.8190,  1022.9781,     0.2333,   869.5023,    62.5116,     5.0000,     0.0000,          E,          0,    0.39579,     6.0000,     4.4322,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3394,   155.0000,   153.3775,   210.6097,   153.3775,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0566,    25.0000,     0.0000,     0.0000,    46.6391,    82.0000,   487.0955,    88.8513,    92.1152,  1051.7051,     0.2316,   874.5897,    62.9794,     5.0000,     0.0000,          E,          0,    0.40158,     6.0000,     4.3305,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3503,   160.0000,   158.3444,   217.3247,   158.3444,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0532,    25.0000,     0.0000,     0.0000,    48.0109,    82.0000,   497.6681,    89.2521,    92.4338,  1082.6389,     0.2298,   880.0309,    63.4826,     5.0000,     0.0000,          E,          0,    0.40655,     6.0000,     4.2391,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3611,   165.0000,   163.3112,   224.0290,   163.3112,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0504,    25.0000,     0.0000,     0.0000,    49.5985,    82.0000,   509.7801,    89.7623,    92.8145,  1118.4390,     0.2279,   887.2226,    64.0783,     5.0000,     0.0000,          E,          0,    0.41004,     6.0000,     4.1611,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3719,   170.0000,   168.2781,   230.7239,   168.2781,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0481,    25.0000,     0.0000,     0.0000,    51.6410,    82.0000,   525.5316,    90.4455,    93.3077,  1164.4969,     0.2256,   896.4500,    64.8804,     5.0000,     0.0000,          E,          0,    0.41049,     6.0000,     4.1049,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3826,   175.0000,   173.2450,   237.4098,   173.2450,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0461,    25.0000,     0.0000,     0.0000,    53.9342,    82.0000,   543.1920,    91.2062,    93.8514,  1216.2067,     0.2233,   906.6651,    65.7855,     5.0000,     0.0000,          E,          0,    0.40945,     6.0000,     4.0609,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3934,   180.0000,   178.2119,   244.0846,   178.2119,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0445,    25.0000,     0.0000,     0.0000,    56.3814,    82.0000,   562.2029,    91.9572,    94.4426,  1271.3910,     0.2211,   918.2606,    66.7445,     5.0000,     0.0000,          E,          0,    0.40748,     6.0000,     4.0256,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.4041,   185.0000,   183.1841,   250.7561,   183.1841,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0430,    25.0000,     0.0000,     0.0000,    59.0244,    82.0000,   582.6319,    92.6857,    95.0702,  1330.9916,     0.2189,   930.7320,    67.7750,     5.0000,     0.0000,          E,          0,    0.40464,     6.0000,     3.9983,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.4149,   190.0000,   188.1592,   257.4213,   188.1592,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0418,    25.0000,     0.0000,     0.0000,    61.8816,    82.0000,   607.1899,    93.5382,    95.7684,  1395.4199,     0.2176,   943.9224,    68.8892,     5.0000,     0.0000,          E,          0,    0.39925,     6.0000,     3.9897,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.4256,   195.0000,   193.1344,   264.0747,   193.1344,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0407,    25.0000,     0.0000,     0.0000,    65.1575,    82.0000,   635.5132,    94.4047,    96.5641,  1469.2922,     0.2163,   959.2711,    71.5898,     5.0000,     0.0000,          E,          0,    0.39193,     6.0000,     3.9968,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.4307,   197.3658,   195.4883,   267.2198,   195.4883,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0403,    25.0000,     0.0000,     0.0000,    66.7979,    82.0000,   650.2650,    94.8351,    96.9688,  1506.2827,     0.2159,   967.1185,    72.9982,     5.0000,     0.0000,          E,          0,    0.38787,     6.0000,     4.0055,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3701,   169.1966,   167.4801,   229.6494,     1.0000,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0484,    25.0000,     0.0000,     0.0000,    51.2984,    82.0000,   522.8811,    90.3323,    93.2262,  1156.7709,     0.2260,   894.9221,    64.7457,     5.0000,     0.0000,          E,          0,    0.41051,     6.0000,     4.1131,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.3980,   182.1289,   180.3272,   246.9245,     0.9900,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0438,    25.0000,     0.0000,     0.0000,    57.4798,    82.0000,   570.6697,    92.2528,    94.7067,  1296.1593,     0.2201,   923.6780,    67.1732,     5.0000,     0.0000,          E,          0,    0.40641,     6.0000,     4.0128,
Ilgas 19            , 20000.0000,     5.0000, 21000.0000,     0.4307,   197.3657,   195.4883,   267.2192,   999.0000,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0403,    25.0000,     0.0000,     0.0000,    66.7977,    82.0000,   650.2621,    94.8350,    96.9688,  1506.2765,     0.2159,   967.1172,    72.9979,     5.0000,     0.0000,          E,          0,    0.38787,     6.0000,     4.0055,
