                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.2864,   138.6859,   137.3391,   178.0570,   137.3391,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0758,    25.0000,     0.0000,     0.0000,    43.3583,    82.0000,   478.2225,    85.9530,    90.0633,   977.7219,     0.2446,   839.4048,    59.2234,     5.0000,     0.0000,          E,          0,    0.37233,     6.0000,     4.7076,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.2952,   143.0000,   141.5686,   183.4859,   141.5686,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0703,    25.0000,     0.0000,     0.0000,    43.8803,    82.0000,   481.8222,    86.0912,    90.1855,   989.4943,     0.2435,   841.2570,    59.3565,     5.0000,     0.0000,          E,          0,    0.38082,     6.0000,     4.5879,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3053,   148.0000,   146.4706,   189.7724,   146.4706,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0648,    25.0000,     0.0000,     0.0000,    44.5158,    82.0000,   486.0584,    86.2146,    90.3210,  1003.8251,     0.2421,   843.4766,    59.5187,     5.0000,     0.0000,          E,          0,    0.39043,     6.0000,     4.4583,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3154,   153.0000,   151.3907,   196.0752,   151.3907,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0603,    25.0000,     0.0000,     0.0000,    45.3924,    82.0000,   492.3192,    86.3933,    90.5096,  1023.5911,     0.2405,   846.7546,    59.7817,     5.0000,     0.0000,          E,          0,    0.39827,     6.0000,     4.3469,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3257,   158.0000,   156.3576,   202.4316,   156.3576,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0564,    25.0000,     0.0000,     0.0000,    46.5883,    82.0000,   501.0607,    86.6742,    90.7675,  1050.5597,     0.2385,   851.1832,    60.1777,     5.0000,     0.0000,          E,          0,    0.40401,     6.0000,     4.2536,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3359,   163.0000,   161.3245,   208.7803,   161.3245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0531,    25.0000,     0.0000,     0.0000,    47.9864,    82.0000,   511.3699,    87.0362,    91.0629,  1082.0859,     0.2363,   856.3180,    60.6533,     5.0000,     0.0000,          E,          0,    0.40828,     6.0000,     4.1736,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3461,   168.0000,   166.2914,   215.1226,   166.2914,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0502,    25.0000,     0.0000,     0.0000,    49.5524,    82.0000,   522.9511,    87.4524,    91.3844,  1117.3988,     0.2340,   861.9167,    61.1919,     5.0000,     0.0000,          E,          0,    0.41136,     6.0000,     4.1044,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3563,   173.0000,   171.2583,   221.4558,   171.2583,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0479,    25.0000,     0.0000,     0.0000,    51.4910,    82.0000,   537.6246,    88.0412,    91.7959,  1161.1138,     0.2315,   869.2198,    61.8812,     5.0000,     0.0000,          E,          0,    0.41192,     6.0000,     4.0533,
17 000-2            , 17000.0000,     0.0000, 22000.0000,     0.3664,   178.0000,   176.2252,   227.7834,   176.2252,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0460,    25.0000,     0.0000,     0.0000,    53.6473,    82.0000,   554.2111,    88.7357,    92.2636,  1209.7375,     0.2291,   877.7529,    62.6507,     5.0000,     0.0000,          E,          0,    0.41100,     6.0000,     4.0135,
