                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.2807,   138.6452,   137.2992,   175.1620,   137.2992,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0757,    25.0000,     0.0000,     0.0000,    42.6078,    82.0000,   478.3426,    85.3120,    89.7514,   960.7981,     0.2489,   833.7922,    58.2286,     5.0000,     0.0000,          E,          0,    0.39754,     6.0000,     4.4086,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.2893,   143.0000,   141.5686,   180.5589,   141.5686,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0702,    25.0000,     0.0000,     0.0000,    43.1020,    82.0000,   482.0775,    85.4578,    89.8742,   971.9431,     0.2480,   835.7313,    58.3503,     5.0000,     0.0000,          E,          0,    0.40566,     6.0000,     4.3060,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.2993,   148.0000,   146.4706,   186.7505,   146.4706,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0647,    25.0000,     0.0000,     0.0000,    43.8370,    82.0000,   487.1700,    85.6423,    90.0283,   988.5165,     0.2464,   838.1440,    58.5580,     5.0000,     0.0000,          E,          0,    0.41413,     6.0000,     4.1991,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3092,   153.0000,   151.3907,   192.9587,   151.3907,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0601,    25.0000,     0.0000,     0.0000,    44.6846,    82.0000,   493.1229,    85.8109,    90.2064,  1007.6310,     0.2447,   841.2344,    58.8080,     5.0000,     0.0000,          E,          0,    0.42172,     6.0000,     4.1024,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3192,   158.0000,   156.3576,   199.2205,   156.3576,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0563,    25.0000,     0.0000,     0.0000,    45.8277,    82.0000,   501.4388,    86.0784,    90.4543,  1033.4071,     0.2426,   845.5161,    59.1776,     5.0000,     0.0000,          E,          0,    0.42721,     6.0000,     4.0213,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3293,   163.0000,   161.3245,   205.4751,   161.3245,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0529,    25.0000,     0.0000,     0.0000,    47.1964,    82.0000,   511.5215,    86.4098,    90.7451,  1064.2709,     0.2403,   850.5138,    59.6356,     5.0000,     0.0000,          E,          0,    0.43102,     6.0000,     3.9529,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3393,   168.0000,   166.2914,   211.7235,   166.2914,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0501,    25.0000,     0.0000,     0.0000,    48.8028,    82.0000,   523.4647,    86.8051,    91.0787,  1100.4961,     0.2378,   856.2269,    60.1874,     5.0000,     0.0000,          E,          0,    0.43312,     6.0000,     3.8967,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3493,   173.0000,   171.2583,   217.9648,   171.2583,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0479,    25.0000,     0.0000,     0.0000,    50.7407,    82.0000,   537.9661,    87.3140,    91.4716,  1144.1938,     0.2351,   863.0001,    60.8707,     5.0000,     0.0000,          E,          0,    0.43305,     6.0000,     3.8545,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3593,   178.0000,   176.2252,   224.1996,   176.2252,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0459,    25.0000,     0.0000,     0.0000,    52.8620,    82.0000,   553.6683,    87.9406,    91.8969,  1192.0299,     0.2322,   870.6169,    61.6203,     5.0000,     0.0000,          E,          0,    0.43203,     6.0000,     3.8197,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3693,   183.0000,   181.1941,   230.4294,   181.1941,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0443,    25.0000,     0.0000,     0.0000,    55.2350,    82.0000,   571.9884,    88.6816,    92.3921,  1245.5398,     0.2296,   879.6360,    62.4635,     5.0000,     0.0000,          E,          0,    0.42908,     6.0000,     3.7974,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3792,   188.0000,   186.1691,   236.6594,   186.1691,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0429,    25.0000,     0.0000,     0.0000,    57.9140,    82.0000,   592.7385,    89.5169,    92.9474,  1305.9506,     0.2269,   889.9042,    63.4212,     5.0000,     0.0000,          E,          0,    0.42457,     6.0000,     3.7858,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3892,   193.0000,   191.1443,   242.8830,   191.1443,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0417,    25.0000,     0.0000,     0.0000,    60.7553,    82.0000,   614.7310,    90.3510,    93.5289,  1370.0229,     0.2244,   900.7474,    64.4312,     5.0000,     0.0000,          E,          0,    0.41951,     6.0000,     3.7797,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3992,   198.0000,   196.1194,   249.0989,   196.1194,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0407,    25.0000,     0.0000,     0.0000,    63.8241,    82.0000,   638.2474,    91.2266,    94.1446,  1439.2233,     0.2217,   912.3240,    65.5193,     5.0000,     0.0000,          E,          0,    0.41379,     6.0000,     3.7798,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.4091,   203.0000,   201.0946,   255.3065,   201.0946,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0398,    25.0000,     0.0000,     0.0000,    67.1177,    82.0000,   663.3077,    92.1946,    94.7906,  1513.4941,     0.2191,   923.7612,    66.6929,     5.0000,     0.0000,          E,          0,    0.40751,     6.0000,     3.7857,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.4191,   208.0000,   206.0697,   261.5071,   206.0697,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0390,    25.0000,     0.0000,     0.0000,    70.6765,    82.0000,   690.8741,    93.0657,    95.4948,  1593.7429,     0.2167,   937.1344,    67.9726,     5.0000,     0.0000,          E,          0,    0.40023,     6.0000,     3.8005,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.4290,   213.0000,   211.0448,   267.6993,   211.0448,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0383,    25.0000,     0.0000,     0.0000,    74.4479,    82.0000,   723.4082,    94.0206,    96.2709,  1678.7880,     0.2155,   951.9362,    69.6791,     5.0000,     0.0000,          E,          0,    0.39079,     6.0000,     3.8324,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.4389,   218.0000,   216.0199,   273.8837,   216.0199,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0378,    25.0000,     0.0000,     0.0000,    78.4875,    82.0000,   758.3033,    94.9271,    97.0897,  1769.8818,     0.2142,   967.8426,    72.6741,     5.0000,     0.0000,          E,          0,    0.38096,     6.0000,     3.8711,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.4399,   218.5339,   216.5511,   274.5435,   216.5511,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0377,    25.0000,     0.0000,     0.0000,    78.9286,    82.0000,   762.1127,    95.0215,    97.1782,  1779.8263,     0.2141,   969.5711,    72.9984,     5.0000,     0.0000,          E,          0,    0.37992,     6.0000,     3.8755,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3452,   170.9425,   169.2144,   215.3972,     1.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0487,    25.0000,     0.0000,     0.0000,    49.9335,    82.0000,   531.9374,    87.0952,    91.3101,  1125.9935,     0.2362,   860.1883,    60.5868,     5.0000,     0.0000,          E,          0,    0.43313,     6.0000,     3.8713,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.3700,   183.3934,   181.5855,   230.9200,     0.9900,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0442,    25.0000,     0.0000,     0.0000,    55.4319,    82.0000,   573.5115,    88.7429,    92.4331,  1249.9797,     0.2294,   880.3880,    62.5336,     5.0000,     0.0000,          E,          0,    0.42880,     6.0000,     3.7960,
Trumpas 12          , 16000.0000,     0.0000, 22000.0000,     0.4399,   218.5339,   216.5511,   274.5437,   999.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0377,    25.0000,     0.0000,     0.0000,    78.9289,    82.0000,   762.1162,    95.0216,    97.1783,  1779.8350,     0.2141,   969.5728,    72.9987,     5.0000,     0.0000,          E,          0,    0.37992,     6.0000,     3.8755,
