                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.2817,   132.1807,   130.9614,   174.0602,   130.9614,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0762,    25.0000,     0.0000,     0.0000,    38.7509,    82.0000,   433.8788,    84.8164,    89.1023,   873.8275,     0.2483,   824.1171,    58.2270,     5.0000,     0.0000,          E,          0,    0.40117,     6.0000,     4.5609,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.2917,   137.0000,   135.6863,   180.2755,   135.6863,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0699,    25.0000,     0.0000,     0.0000,    39.2998,    82.0000,   437.8977,    84.9797,    89.2424,   886.2033,     0.2471,   826.2717,    58.3756,     5.0000,     0.0000,          E,          0,    0.41168,     6.0000,     4.4260,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3021,   142.0000,   140.5882,   186.7157,   140.5882,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0643,    25.0000,     0.0000,     0.0000,    40.0580,    82.0000,   443.1728,    85.1939,    89.4268,   903.3013,     0.2453,   829.1962,    58.6127,     5.0000,     0.0000,          E,          0,    0.42132,     6.0000,     4.3016,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3126,   147.0000,   145.4902,   193.1497,   145.4902,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0597,    25.0000,     0.0000,     0.0000,    40.9393,    82.0000,   449.4753,    85.4049,    89.6384,   923.1755,     0.2434,   832.8331,    58.9005,     5.0000,     0.0000,          E,          0,    0.42972,     6.0000,     4.1909,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3230,   152.0000,   150.3973,   199.5833,   150.3973,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0558,    25.0000,     0.0000,     0.0000,    42.0500,    82.0000,   457.5628,    85.6924,    89.9015,   948.2217,     0.2413,   837.3177,    59.2868,     5.0000,     0.0000,          E,          0,    0.43619,     6.0000,     4.0963,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3335,   157.0000,   155.3642,   206.0866,   155.3642,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0524,    25.0000,     0.0000,     0.0000,    43.4032,    82.0000,   467.5308,    86.0550,    90.2159,   978.7345,     0.2388,   842.6476,    59.7740,     5.0000,     0.0000,          E,          0,    0.44080,     6.0000,     4.0155,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3440,   162.0000,   160.3311,   212.5816,   160.3311,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0497,    25.0000,     0.0000,     0.0000,    45.0968,    82.0000,   480.1267,    86.5549,    90.6015,  1016.9254,     0.2361,   849.2435,    60.4065,     5.0000,     0.0000,          E,          0,    0.44276,     6.0000,     3.9520,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3545,   167.0000,   165.2980,   219.0690,   165.2980,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0474,    25.0000,     0.0000,     0.0000,    46.9427,    82.0000,   493.7881,    87.1316,    91.0114,  1058.5515,     0.2332,   856.3919,    61.0952,     5.0000,     0.0000,          E,          0,    0.44365,     6.0000,     3.8973,
17 000-12           , 18500.0000,     0.0000, 20000.0000,     0.3650,   172.0000,   170.2649,   225.5464,   170.2649,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0455,    25.0000,     0.0000,     0.0000,    49.0056,    82.0000,   509.5433,    87.8413,    91.4887,  1105.0687,     0.2305,   864.9689,    61.8678,     5.0000,     0.0000,          E,          0,    0.44264,     6.0000,     3.8553,
