                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3047,   138.8204,   137.4710,   189.0443,   137.4710,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0763,    25.0000,     0.0000,     0.0000,    46.2399,    82.0000,   485.5528,    89.3369,    92.1734,  1042.7021,     0.2328,   875.6260,    63.3025,     5.0000,     0.0000,          E,          0,    0.38934,     6.0000,     4.4728,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3136,   143.0000,   141.5686,   194.6085,   141.5686,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0709,    25.0000,     0.0000,     0.0000,    46.6175,    82.0000,   488.1544,    89.3373,    92.2341,  1051.2168,     0.2322,   876.6555,    63.3622,     5.0000,     0.0000,          E,          0,    0.39866,     6.0000,     4.3583,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3244,   148.0000,   146.4706,   201.2565,   146.4706,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0655,    25.0000,     0.0000,     0.0000,    47.3070,    82.0000,   493.1991,    89.4381,    92.3710,  1066.7656,     0.2312,   878.9946,    63.5464,     5.0000,     0.0000,          E,          0,    0.40806,     6.0000,     4.2394,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3351,   153.0000,   151.3907,   207.9205,   151.3907,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0609,    25.0000,     0.0000,     0.0000,    48.3362,    82.0000,   500.9934,    89.6707,    92.5981,  1089.9734,     0.2298,   882.8880,    63.8905,     5.0000,     0.0000,          E,          0,    0.41502,     6.0000,     4.1410,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3459,   158.0000,   156.3576,   214.6394,   156.3576,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0569,    25.0000,     0.0000,     0.0000,    49.6208,    82.0000,   510.8500,    90.0027,    92.8907,  1118.9410,     0.2283,   887.8696,    64.3484,     5.0000,     0.0000,          E,          0,    0.42016,     6.0000,     4.0573,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3567,   163.0000,   161.3245,   221.3478,   161.3245,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0536,    25.0000,     0.0000,     0.0000,    50.9707,    82.0000,   521.1006,    90.3900,    93.2017,  1149.3820,     0.2267,   893.6229,    64.8259,     5.0000,     0.0000,          E,          0,    0.42477,     6.0000,     3.9806,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3675,   168.0000,   166.2914,   228.0475,   166.2914,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0507,    25.0000,     0.0000,     0.0000,    52.5939,    82.0000,   533.5206,    90.8906,    93.5762,  1185.9843,     0.2249,   900.8173,    65.4234,     5.0000,     0.0000,          E,          0,    0.42744,     6.0000,     3.9181,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3783,   173.0000,   171.2583,   234.7363,   171.2583,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0484,    25.0000,     0.0000,     0.0000,    54.7324,    82.0000,   550.0903,    91.5963,    94.0866,  1234.2075,     0.2229,   910.4875,    66.2551,     5.0000,     0.0000,          E,          0,    0.42672,     6.0000,     3.8771,
Ilgas 21            , 20000.0000,     5.0000, 22000.0000,     0.3891,   178.0000,   176.2252,   241.4161,   176.2252,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0464,    25.0000,     0.0000,     0.0000,    57.0424,    82.0000,   567.9756,    92.2235,    94.6417,  1286.2970,     0.2208,   921.7950,    67.1504,     5.0000,     0.0000,          E,          0,    0.42505,     6.0000,     3.8439,
