                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.2788,   132.1603,   130.9415,   170.9003,   130.9415,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0760,    25.0000,     0.0000,     0.0000,    37.9620,    82.0000,   428.7643,    83.6432,    88.0552,   856.0375,     0.2504,   807.7072,    57.4044,     5.0000,     0.0000,          E,          0,    0.36360,     6.0000,     5.0594,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.2888,   137.0000,   135.6863,   177.0319,   135.6863,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0696,    25.0000,     0.0000,     0.0000,    38.4576,    82.0000,   432.5815,    83.8157,    88.1984,   867.2135,     0.2494,   809.9444,    57.4875,     5.0000,     0.0000,          E,          0,    0.37457,     6.0000,     4.8915,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.2991,   142.0000,   140.5882,   183.3593,   140.5882,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0640,    25.0000,     0.0000,     0.0000,    39.2031,    82.0000,   437.7986,    84.0348,    88.3755,   884.0228,     0.2476,   812.6880,    57.6418,     5.0000,     0.0000,          E,          0,    0.38456,     6.0000,     4.7387,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.3094,   147.0000,   145.4902,   189.6804,   145.4902,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0595,    25.0000,     0.0000,     0.0000,    40.0941,    82.0000,   443.9709,    84.2253,    88.5690,   904.1161,     0.2455,   815.9496,    57.8358,     5.0000,     0.0000,          E,          0,    0.39345,     6.0000,     4.6025,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.3197,   152.0000,   150.3973,   196.0017,   150.3973,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0556,    25.0000,     0.0000,     0.0000,    41.1541,    82.0000,   451.5981,    84.4980,    88.8210,   928.0175,     0.2433,   820.2067,    58.1108,     5.0000,     0.0000,          E,          0,    0.40080,     6.0000,     4.4839,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.3301,   157.0000,   155.3642,   202.3918,   155.3642,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0522,    25.0000,     0.0000,     0.0000,    42.4647,    82.0000,   461.1528,    84.8486,    89.1262,   957.5732,     0.2408,   825.3302,    58.5628,     5.0000,     0.0000,          E,          0,    0.40636,     6.0000,     4.3820,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.3406,   162.0000,   160.3311,   208.7735,   160.3311,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0495,    25.0000,     0.0000,     0.0000,    44.0941,    82.0000,   473.1562,    85.2982,    89.4976,   994.3143,     0.2379,   831.5286,    59.1452,     5.0000,     0.0000,          E,          0,    0.40953,     6.0000,     4.2996,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.3510,   167.0000,   165.2980,   215.1487,   165.2980,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0472,    25.0000,     0.0000,     0.0000,    46.0084,    82.0000,   487.3102,    85.8644,    89.9222,  1037.4825,     0.2349,   838.6990,    59.8404,     5.0000,     0.0000,          E,          0,    0.41072,     6.0000,     4.2334,
Vidutinis 13        , 18000.0000,    -5.0000, 20000.0000,     0.3613,   172.0000,   170.2649,   221.5142,   170.2649,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0453,    25.0000,     0.0000,     0.0000,    48.0311,    82.0000,   502.1027,    86.5217,    90.3656,  1083.0942,     0.2318,   846.4868,    60.5687,     5.0000,     0.0000,          E,          0,    0.41130,     6.0000,     4.1745,
