                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.2489,   124.9364,   124.0910,   158.9015,   124.0910,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0765,    25.0000,     0.0000,     0.0000,    32.5865,    82.0000,   408.5602,    82.8840,    88.7282,   734.8201,     0.2780,   814.7004,    55.4515,     5.0000,     0.0000,          E,          0,    0.46236,     6.0000,     4.0686,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.2565,   129.0000,   127.9245,   163.7767,   127.9245,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0710,    25.0000,     0.0000,     0.0000,    32.8738,    82.0000,   412.6919,    83.0830,    88.8834,   741.2994,     0.2784,   817.1490,    55.5115,     5.0000,     0.0000,          E,          0,    0.46954,     6.0000,     3.9875,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.2661,   134.0000,   132.7451,   169.9038,   132.7451,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0651,    25.0000,     0.0000,     0.0000,    33.4123,    82.0000,   419.0657,    83.3995,    89.1186,   753.4426,     0.2781,   820.8748,    55.6237,     5.0000,     0.0000,          E,          0,    0.47702,     6.0000,     3.8972,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.2759,   139.0000,   137.6470,   176.1281,   137.6470,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0602,    25.0000,     0.0000,     0.0000,    34.2396,    82.0000,   426.8368,    83.7705,    89.3958,   772.0982,     0.2764,   825.2995,    55.8189,     5.0000,     0.0000,          E,          0,    0.48292,     6.0000,     3.8172,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.2856,   144.0000,   142.5490,   182.3471,   142.5490,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0561,    25.0000,     0.0000,     0.0000,    35.2878,    82.0000,   435.3799,    84.1720,    89.6992,   795.7352,     0.2736,   830.1731,    56.0760,     5.0000,     0.0000,          E,          0,    0.48773,     6.0000,     3.7457,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.2953,   149.0000,   147.4510,   188.5620,   147.4510,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0526,    25.0000,     0.0000,     0.0000,    36.3986,    82.0000,   443.5819,    84.5558,    89.9979,   820.7819,     0.2702,   834.9752,    56.3467,     5.0000,     0.0000,          E,          0,    0.49272,     6.0000,     3.6767,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.3051,   154.0000,   152.3841,   194.8094,   152.3841,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0498,    25.0000,     0.0000,     0.0000,    37.7365,    82.0000,   452.3038,    84.9506,    90.3235,   850.9509,     0.2658,   840.4270,    56.6789,     5.0000,     0.0000,          E,          0,    0.49703,     6.0000,     3.6133,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.3150,   159.0000,   157.3510,   201.0946,   157.3510,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0474,    25.0000,     0.0000,     0.0000,    39.4110,    82.0000,   462.8368,    85.4310,    90.7276,   888.7109,     0.2604,   847.3683,    57.1034,     5.0000,     0.0000,          E,          0,    0.49930,     6.0000,     3.5606,
41 bandymas         , 15000.0000,    10.0000, 18000.0000,     0.3248,   164.0000,   162.3179,   207.3739,   162.3179,    30.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0454,    25.0000,     0.0000,     0.0000,    41.3339,    82.0000,   477.1201,    85.9039,    91.1288,   932.0720,     0.2559,   854.2346,    57.5927,     5.0000,     0.0000,          E,          0,    0.49751,     6.0000,     3.5266,
