                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.2677,   132.0882,   130.8708,   165.3914,   130.8708,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0758,    25.0000,     0.0000,     0.0000,    36.8369,    82.0000,   431.1476,    82.6084,    87.5546,   830.6667,     0.2595,   799.1417,    56.2636,     5.0000,     0.0000,          E,          0,    0.34882,     6.0000,     5.2606,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.2774,   137.0000,   135.6863,   171.4260,   135.6863,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0694,    25.0000,     0.0000,     0.0000,    37.2491,    82.0000,   435.1359,    82.8219,    87.7328,   839.9618,     0.2590,   801.8868,    56.3232,     5.0000,     0.0000,          E,          0,    0.35949,     6.0000,     5.0831,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.2874,   142.0000,   140.5882,   177.5632,   140.5882,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0638,    25.0000,     0.0000,     0.0000,    37.8788,    82.0000,   440.3548,    83.0761,    87.9400,   854.1619,     0.2578,   805.0886,    56.4415,     5.0000,     0.0000,          E,          0,    0.36916,     6.0000,     4.9233,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.2973,   147.0000,   145.4902,   183.6948,   145.4902,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0592,    25.0000,     0.0000,     0.0000,    38.8756,    82.0000,   447.8632,    83.4056,    88.1998,   876.6376,     0.2554,   809.1240,    56.6613,     5.0000,     0.0000,          E,          0,    0.37667,     6.0000,     4.7889,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3072,   152.0000,   150.3973,   189.8286,   150.3973,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0554,    25.0000,     0.0000,     0.0000,    39.9355,    82.0000,   455.3940,    83.6764,    88.4462,   900.5400,     0.2528,   813.1584,    56.8939,     5.0000,     0.0000,          E,          0,    0.38391,     6.0000,     4.6640,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3172,   157.0000,   155.3642,   196.0294,   155.3642,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0520,    25.0000,     0.0000,     0.0000,    41.1284,    82.0000,   463.8667,    83.9585,    88.7037,   927.4384,     0.2501,   817.5330,    57.1579,     5.0000,     0.0000,          E,          0,    0.39026,     6.0000,     4.5510,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3273,   162.0000,   160.3311,   202.2240,   160.3311,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0493,    25.0000,     0.0000,     0.0000,    42.6208,    82.0000,   474.5674,    84.2985,    89.0000,   961.0922,     0.2469,   822.5334,    57.5001,     5.0000,     0.0000,          E,          0,    0.39452,     6.0000,     4.4576,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3373,   167.0000,   165.2980,   208.4125,   165.2980,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0471,    25.0000,     0.0000,     0.0000,    44.5463,    82.0000,   488.5048,    84.7290,    89.3568,  1004.5115,     0.2432,   828.5146,    57.9560,     5.0000,     0.0000,          E,          0,    0.39593,     6.0000,     4.3870,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3473,   172.0000,   170.2649,   214.5933,   170.2649,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0452,    25.0000,     0.0000,     0.0000,    46.6637,    82.0000,   504.2854,    85.2990,    89.8066,  1052.2581,     0.2396,   836.0681,    58.6807,     5.0000,     0.0000,          E,          0,    0.39579,     6.0000,     4.3302,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3573,   177.0000,   175.2318,   220.7686,   175.2318,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0436,    25.0000,     0.0000,     0.0000,    48.8996,    82.0000,   520.8547,    85.9142,    90.2657,  1102.6776,     0.2362,   843.8276,    59.4622,     5.0000,     0.0000,          E,          0,    0.39506,     6.0000,     4.2808,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3673,   182.0000,   180.1991,   226.9373,   180.1991,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0422,    25.0000,     0.0000,     0.0000,    51.3136,    82.0000,   538.6912,    86.6255,    90.7553,  1157.1130,     0.2328,   852.3788,    60.3020,     5.0000,     0.0000,          E,          0,    0.39343,     6.0000,     4.2404,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3772,   187.0000,   185.1742,   233.1082,   185.1742,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0410,    25.0000,     0.0000,     0.0000,    54.0295,    82.0000,   559.1390,    87.4686,    91.3132,  1218.3577,     0.2295,   862.3766,    61.2486,     5.0000,     0.0000,          E,          0,    0.39008,     6.0000,     4.2141,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3872,   192.0000,   190.1493,   239.2713,   190.1493,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0401,    25.0000,     0.0000,     0.0000,    57.0304,    82.0000,   582.2281,    88.4153,    91.9370,  1286.0269,     0.2264,   873.7552,    62.2926,     5.0000,     0.0000,          E,          0,    0.38519,     6.0000,     4.2013,
Trumpas 24          , 16000.0000,    -5.0000, 20000.0000,     0.3972,   197.0000,   195.1244,   245.4284,   195.1244,   -15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0392,    25.0000,     0.0000,     0.0000,    60.1368,    82.0000,   606.0692,    89.3456,    92.5733,  1356.0751,     0.2235,   885.4816,    63.3595,     5.0000,     0.0000,          E,          0,    0.38020,     6.0000,     4.1925,
