                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.2788,   132.1603,   130.9415,   170.9003,   130.9415,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0760,    25.0000,     0.0000,     0.0000,    37.9620,    82.0000,   428.7643,    83.6432,    88.0552,   856.0375,     0.2504,   807.7072,    57.4044,     5.0000,     0.0000,          E,          0,    0.43357,     6.0000,     4.2429,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.2888,   137.0000,   135.6863,   177.0319,   135.6863,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0696,    25.0000,     0.0000,     0.0000,    38.4576,    82.0000,   432.5815,    83.8157,    88.1984,   867.2135,     0.2494,   809.9444,    57.4875,     5.0000,     0.0000,          E,          0,    0.44392,     6.0000,     4.1273,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.2991,   142.0000,   140.5882,   183.3593,   140.5882,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0640,    25.0000,     0.0000,     0.0000,    39.2031,    82.0000,   437.7986,    84.0348,    88.3755,   884.0228,     0.2476,   812.6880,    57.6418,     5.0000,     0.0000,          E,          0,    0.45308,     6.0000,     4.0220,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3094,   147.0000,   145.4902,   189.6804,   145.4902,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0595,    25.0000,     0.0000,     0.0000,    40.0941,    82.0000,   443.9709,    84.2253,    88.5690,   904.1161,     0.2455,   815.9496,    57.8358,     5.0000,     0.0000,          E,          0,    0.46102,     6.0000,     3.9279,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3197,   152.0000,   150.3973,   196.0017,   150.3973,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0556,    25.0000,     0.0000,     0.0000,    41.1541,    82.0000,   451.5981,    84.4980,    88.8210,   928.0175,     0.2433,   820.2067,    58.1108,     5.0000,     0.0000,          E,          0,    0.46723,     6.0000,     3.8464,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3301,   157.0000,   155.3642,   202.3918,   155.3642,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0522,    25.0000,     0.0000,     0.0000,    42.4647,    82.0000,   461.1528,    84.8486,    89.1262,   957.5732,     0.2408,   825.3302,    58.5628,     5.0000,     0.0000,          E,          0,    0.47141,     6.0000,     3.7773,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3406,   162.0000,   160.3311,   208.7735,   160.3311,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0495,    25.0000,     0.0000,     0.0000,    44.0941,    82.0000,   473.1562,    85.2982,    89.4976,   994.3143,     0.2379,   831.5286,    59.1452,     5.0000,     0.0000,          E,          0,    0.47294,     6.0000,     3.7232,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3510,   167.0000,   165.2980,   215.1487,   165.2980,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0472,    25.0000,     0.0000,     0.0000,    46.0084,    82.0000,   487.3102,    85.8644,    89.9222,  1037.4825,     0.2349,   838.6990,    59.8404,     5.0000,     0.0000,          E,          0,    0.47228,     6.0000,     3.6816,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3613,   172.0000,   170.2649,   221.5142,   170.2649,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0453,    25.0000,     0.0000,     0.0000,    48.0311,    82.0000,   502.1027,    86.5217,    90.3656,  1083.0942,     0.2318,   846.4868,    60.5687,     5.0000,     0.0000,          E,          0,    0.47105,     6.0000,     3.6450,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3717,   177.0000,   175.2318,   227.8726,   175.2318,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0437,    25.0000,     0.0000,     0.0000,    50.3335,    82.0000,   519.6831,    87.3089,    90.8905,  1135.0114,     0.2289,   855.8507,    61.4030,     5.0000,     0.0000,          E,          0,    0.46735,     6.0000,     3.6220,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3821,   182.0000,   180.1991,   234.2237,   180.1991,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0423,    25.0000,     0.0000,     0.0000,    52.8363,    82.0000,   538.7858,    88.1513,    91.4546,  1191.4497,     0.2261,   866.0760,    62.3067,     5.0000,     0.0000,          E,          0,    0.46257,     6.0000,     3.6063,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.3924,   187.0000,   185.1742,   240.5753,   185.1742,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0412,    25.0000,     0.0000,     0.0000,    55.6351,    82.0000,   560.1446,    89.0420,    92.0793,  1254.5627,     0.2232,   877.4586,    63.3182,     5.0000,     0.0000,          E,          0,    0.45627,     6.0000,     3.6003,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.4028,   192.0000,   190.1493,   246.9172,   190.1493,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0402,    25.0000,     0.0000,     0.0000,    58.6071,    82.0000,   582.3746,    89.9739,    92.7213,  1321.5818,     0.2203,   889.0215,    64.3827,     5.0000,     0.0000,          E,          0,    0.44974,     6.0000,     3.5980,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.4131,   197.0000,   195.1244,   253.2516,   195.1244,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0393,    25.0000,     0.0000,     0.0000,    61.7889,    82.0000,   606.3127,    90.9269,    93.4046,  1393.3290,     0.2176,   901.1287,    65.5136,     5.0000,     0.0000,          E,          0,    0.44243,     6.0000,     3.6023,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.4234,   202.0000,   200.0995,   259.5759,   200.0995,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0386,    25.0000,     0.0000,     0.0000,    65.2046,    82.0000,   633.4434,    91.8463,    94.1541,  1470.3535,     0.2154,   915.0714,    66.7190,     5.0000,     0.0000,          E,          0,    0.43347,     6.0000,     3.6181,
Vidutinis 14        , 18000.0000,    -5.0000, 20000.0000,     0.4337,   207.0000,   205.0747,   265.8922,   205.0747,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0380,    25.0000,     0.0000,     0.0000,    68.9360,    82.0000,   665.1778,    92.8394,    94.9890,  1554.4956,     0.2140,   930.7093,    68.0299,     5.0000,     0.0000,          E,          0,    0.42228,     6.0000,     3.6497,
