                CASE,         ZP,        ISA,     WEIGHT,       MACH,        IAS,        CAS,        TAS, SPEED_CODE,       WIND,       TIME,       FUEL,       DIST,       RATE,       GRDT,         CD,         CG,      FLAPS,      LGEAR,         TQ,         NP,        WFE,         NL,         NH,        SHP,        SFC,        ITT,        PLA,         RC,     ENGOUT,    AIRCOND,      ICING,         SR,         CI,       COST,
                    ,       (FT),     (DG.C),       (KG),           ,       (KT),       (KT),       (KT),           ,       (KT),       (MN),       (KG),       (NM),    (FT/MN),      (DEG),           ,        (%),           ,           ,        (%),        (%),     (KG/H),        (%),        (%),       (HP),  (KG/H/HP),     (DG.C),      (DEG),           ,           ,           ,           ,    (NM/KG),    (KG/MN),    (KG/NM),
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.2743,   135.4050,   134.1226,   172.8041,   134.1226,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0760,    25.0000,     0.0000,     0.0000,    40.3403,    82.0000,   462.3853,    85.2162,    89.9820,   909.6675,     0.2542,   836.5935,    57.8210,     5.0000,     0.0000,          E,          0,    0.40616,     6.0000,     4.3790,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.2834,   140.0000,   138.6274,   178.5570,   138.6274,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0701,    25.0000,     0.0000,     0.0000,    40.8330,    82.0000,   466.5781,    85.4057,    90.1397,   920.7787,     0.2534,   839.0906,    57.9066,     5.0000,     0.0000,          E,          0,    0.41484,     6.0000,     4.2705,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.2933,   145.0000,   143.5294,   184.8128,   143.5294,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0645,    25.0000,     0.0000,     0.0000,    41.6199,    82.0000,   472.6062,    85.6624,    90.3429,   938.5217,     0.2518,   842.3654,    58.1085,     5.0000,     0.0000,          E,          0,    0.42279,     6.0000,     4.1669,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3032,   150.0000,   148.4314,   191.0612,   148.4314,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0600,    25.0000,     0.0000,     0.0000,    42.4904,    82.0000,   478.8018,    85.8905,    90.5379,   958.1511,     0.2499,   845.6119,    58.3897,     5.0000,     0.0000,          E,          0,    0.43037,     6.0000,     4.0706,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3132,   155.0000,   153.3775,   197.3612,   153.3775,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0561,    25.0000,     0.0000,     0.0000,    43.5885,    82.0000,   486.6581,    86.1265,    90.7651,   982.9133,     0.2476,   849.5873,    58.7661,     5.0000,     0.0000,          E,          0,    0.43637,     6.0000,     3.9869,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3233,   160.0000,   158.3444,   203.6807,   158.3444,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0527,    25.0000,     0.0000,     0.0000,    44.9491,    82.0000,   496.5056,    86.4132,    91.0269,  1013.5953,     0.2449,   854.1401,    59.2529,     5.0000,     0.0000,          E,          0,    0.44044,     6.0000,     3.9167,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3333,   165.0000,   163.3112,   209.9926,   163.3112,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0499,    25.0000,     0.0000,     0.0000,    46.5922,    82.0000,   508.8110,    86.8377,    91.3807,  1050.6467,     0.2421,   860.2679,    59.8578,     5.0000,     0.0000,          E,          0,    0.44219,     6.0000,     3.8615,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3433,   170.0000,   168.2781,   216.2986,   168.2781,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0477,    25.0000,     0.0000,     0.0000,    48.5304,    82.0000,   523.4582,    87.3438,    91.7892,  1094.3536,     0.2392,   867.3224,    60.5845,     5.0000,     0.0000,          E,          0,    0.44187,     6.0000,     3.8196,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3533,   175.0000,   173.2450,   222.5982,   173.2450,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0457,    25.0000,     0.0000,     0.0000,    50.6020,    82.0000,   539.1119,    87.8888,    92.2128,  1141.0669,     0.2362,   874.6804,    61.3590,     5.0000,     0.0000,          E,          0,    0.44072,     6.0000,     3.7842,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3633,   180.0000,   178.2119,   228.8904,   178.2119,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0441,    25.0000,     0.0000,     0.0000,    52.9754,    82.0000,   556.9272,    88.6061,    92.6920,  1194.5863,     0.2331,   883.3567,    62.2551,     5.0000,     0.0000,          E,          0,    0.43792,     6.0000,     3.7596,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3733,   185.0000,   183.1841,   235.1822,   183.1841,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0427,    25.0000,     0.0000,     0.0000,    55.5684,    82.0000,   577.0364,    89.4153,    93.2297,  1253.0583,     0.2303,   893.2629,    63.2340,     5.0000,     0.0000,          E,          0,    0.43356,     6.0000,     3.7454,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3832,   190.0000,   188.1592,   241.4703,   188.1592,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0415,    25.0000,     0.0000,     0.0000,    58.3654,    82.0000,   598.9586,    90.2887,    93.8092,  1316.1313,     0.2275,   904.1312,    64.2875,     5.0000,     0.0000,          E,          0,    0.42819,     6.0000,     3.7391,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3932,   195.0000,   193.1344,   247.7502,   193.1344,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0405,    25.0000,     0.0000,     0.0000,    61.4216,    82.0000,   622.9266,    91.1960,    94.4354,  1385.0464,     0.2249,   915.9605,    65.4381,     5.0000,     0.0000,          E,          0,    0.42180,     6.0000,     3.7409,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.4032,   200.0000,   198.1095,   254.0235,   198.1095,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0396,    25.0000,     0.0000,     0.0000,    64.6795,    82.0000,   648.0410,    92.1368,    95.0813,  1458.5121,     0.2222,   927.9835,    66.6588,     5.0000,     0.0000,          E,          0,    0.41513,     6.0000,     3.7470,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.4131,   205.0000,   203.0846,   260.2887,   203.0846,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0389,    25.0000,     0.0000,     0.0000,    68.1830,    82.0000,   675.0621,    93.1679,    95.7697,  1537.5149,     0.2195,   940.3123,    67.9890,     5.0000,     0.0000,          E,          0,    0.40780,     6.0000,     3.7599,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.4230,   210.0000,   208.0598,   266.5461,   208.0598,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0382,    25.0000,     0.0000,     0.0000,    71.9509,    82.0000,   705.0982,    94.0914,    96.5219,  1622.4821,     0.2173,   954.8483,    69.8899,     5.0000,     0.0000,          E,          0,    0.39930,     6.0000,     3.7830,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.4329,   215.0000,   213.0348,   272.7952,   213.0348,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0376,    25.0000,     0.0000,     0.0000,    75.9027,    82.0000,   739.6356,    95.0898,    97.3333,  1711.5933,     0.2161,   970.5382,    72.9603,     5.0000,     0.0000,          E,          0,    0.38910,     6.0000,     3.8209,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.4331,   215.0615,   213.0960,   272.8720,   213.0960,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0376,    25.0000,     0.0000,     0.0000,    75.9522,    82.0000,   740.0684,    95.1011,    97.3434,  1712.7092,     0.2161,   970.7360,    72.9985,     5.0000,     0.0000,          E,          0,    0.38898,     6.0000,     3.8214,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3311,   163.9190,   162.2374,   208.6283,     1.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0505,    25.0000,     0.0000,     0.0000,    46.1780,    82.0000,   505.6852,    86.7271,    91.2916,  1041.3060,     0.2428,   858.7297,    59.7014,     5.0000,     0.0000,          E,          0,    0.44223,     6.0000,     3.8711,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.3636,   180.1686,   178.3794,   229.1027,     0.9900,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0441,    25.0000,     0.0000,     0.0000,    53.0592,    82.0000,   557.5570,    88.6314,    92.7089,  1196.4756,     0.2330,   883.6652,    62.2867,     5.0000,     0.0000,          E,          0,    0.43781,     6.0000,     3.7589,
Trumpas 9           , 16000.0000,     5.0000, 21000.0000,     0.4331,   215.0615,   213.0960,   272.8714,   999.0000,    15.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0000,     0.0376,    25.0000,     0.0000,     0.0000,    75.9518,    82.0000,   740.0652,    95.1011,    97.3433,  1712.7012,     0.2161,   970.7344,    72.9981,     5.0000,     0.0000,          E,          0,    0.38898,     6.0000,     3.8214,
